hero,connection
MANDRILL/HENSLEY FAR,"BLACK WIDOW/NATASHA ,GRIM REAPER/ERIC WIL,ARMADILLO/ANTONIO RO,BEETLE/ABNER RONALD ,NEKRA/ADRIENNE HATRO,RADIOACTIVE MAN/DR. ,NELSON, CANDACE,POWER MAN/ERIK JOSTE,JOLT/HALLIE TAKAHAMA,VAPOR,WIZARD/BENTLEY WITTM,SILVER SAMURAI/KENYU,VECTOR,CITIZEN V II/HELMUT ,HULK/DR. ROBERT BRUC,SLITHER,IRONCLAD,ORKA,BLACK PANTHER/T'CHAL,ANGAR THE SCREAMER/D,OCCULT,VISION ,NIGHTHAWK II/KYLE RI,ANT-MAN/DR. HENRY J.,SUB-MARINER/NAMOR MA,MOONSTONE II/KARLA S,DR. STRANGE/STEPHEN ,CLEA,SCREAMING MIMI/MELIS,NORRISS, SISTER BARB,WHIZZER III/JAMES SA,NELSON, FRANKLIN FOG,HELLCAT/PATSY WALKER,METEORITE,JZEMLICO, WARDEN,DAREDEVIL/MATT MURDO,SHANNA/SHANNA O'HARA,O'HARA, ROBERT IRONG,KAINE,MADCAP,X-RAY,HYDROMAN/MORRIE BENC"
"MANN, DR. J. VERNON","CONQUEST/BRIDGET MAL,SPIDER-MAN/PETER PAR,JAMESON, J. JONAH,THOR/DR. DONALD BLAK,CARNIVORE/COUNT ANDR,JARVIS, EDWIN ,STONECUTTER/UTAMA TO,GRANT, GLORIA GLORY,IRON MAN/TONY STARK ,INFERNO III/SAMANTHA,HOGAN, VIRGINIA PEPP,JUGGERNAUT/CAIN MARK,PRINCESS ZANDA,URICH, BEN,LEEDS, BETTY BRANT,PROFESSOR X/CHARLES ,DECAY II/YOSHIRO HAC,STACY, JILL,LITTLE, ABNER,TEMPEST II/NICOLETTE"
"MANNING, DR.","KA-ZAR/KEVIN PLUNDER,PROTOCIDE/PRIVATE CL,ZABU,PLUNDER, ADAM KYLE M,BILLUPS, AGENT"
"MANTONE, JORGE","LOCOMOTIVE BREATH/LA,RHODES, MR.,JOSEPH, SHEVA,GUNSHIP/CARY ROUNTRE,IRON MAN IV/JAMES R."
MARCHALLA,"MARCHALLA II,X-MAN/NATHAN GREY ,URCHALLA"
MARGOYLE,"ATOR, GENERAL,DARK RAIDER,GORGON [INHUMAN],AHURA,CRYSTAL [INHUMAN],ARON [WATCHER],STALLIOR,THING/BENJAMIN J. GR,VIBRAXAS/N'KANO,NEBULO,QUICKSILVER/PIETRO M,EELAK,MAXIMUS [INHUMAN],GLABOO,BLOOD WRAITH/SEAN DO,ANT-MAN II/SCOTT HAR,MEDUSA/MEDUSALITH AM,THOR/DR. DONALD BLAK,ROOTAR,SUB-MARINER/NAMOR MA,INVISIBLE WOMAN/SUE ,PULSSUS,TRITON,KRISTOFF/KRISTOFF VE,ZARRKO, ARTHUR,FURGAR,CYNAS,HUMAN TORCH/JOHNNY S,LOCKJAW [INHUMAN],ARCADIUS"
"MARLEY, MITCH MADMAN","POWELL, GRACE,RUBINO, STEVE HEADSE,GHOST RIDER III/DAN ,SIBERION,POWELL, JASON,BAZIN, ALLEGRA,ZAFAR, OFFICER JIMMY,POWELL, JONATHAN,DARKHAWK/CHRIS POWEL,VONYA, DR. ANATOLY"
"MARTINEZ, LINETTE","ELLIS, KEN,OVERRIDE/DR. GREGORY,GREEN GOBLIN IV/PHIL,KANNOR, ORLANDO,WADE, AGENT JOE,JAMESON, J. JONAH,DR. OCTOPUS II/CAROL,SPIDER-MAN CLONE/BEN,STUNNER/ANGELINA BRA,TSO, JASON,EL TORO NEGRO/SERGIO,MASTER PROGRAMMER,JOYSTICK/JANICE"
MARVEL BOY III/ROBER,"LIBRA/GUSTAV BRANDT,VENUS II,CAPTAIN AMERICA,ANT-MAN/DR. HENRY J.,INVISIBLE WOMAN/SUE ,RICHARDS, FRANKLIN B,THING/BENJAMIN J. GR,WASP/JANET VAN DYNE ,JONES, RICHARD MILHO,NOVA II/FRANKIE RAYE,HUMAN ROBOT,3-D MAN/CHARLES CHAN,MASTERS, ALICIA REIS,HAWK,MR. FANTASTIC/REED R,GORILLA-MAN"
MARVEL BOY VI,"SLEEPWALKER,POWER PRINCESS/ZARDA,EON,ERISHKIGEL II/HOLLY ,BLACK KNIGHT V/DANE ,MAKKARI/MIKE KHARY/I,LIVING TRIBUNAL,TRANTRA,THING/BENJAMIN J. GR,KISMET/J'RIDIA STARD,THUNDERSTRIKE/ERIC K,IN-BETWEENER,REE,MOONDRAGON/HEATHER D,FATH,MEPHISTO,FAITH,TANAKA, KENJIRO,LORD CHAOS,CAPTAIN AMERICA,SARDAN,VISION ,PUENTES, DONNA MARIA,MASTER ORDER,STYGIAN STARBENDER,VAUGHAN, MRS.,MOON KNIGHT/MARC SPE,HEAT-RAY/,WHIZZER II/STANLEY S,ARCANNA/ARCANNA JONE,THANOS,WARLOCK II/ADAM WARL,OBLIVION,SILVER SURFER/NORRIN,BALLANTINE, KAYLA,QUASAR III/WENDELL V"
MARVEL GIRL DOPPELGA,"MAGUS,FIRESTAR/ANGELICA JO,BLACK KNIGHT V/DANE ,NAMORITA/NITA PRENTI,CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,IRON MAN DOPPELGANGE,NOVA/RICHARD RIDER,PUCK/EUGENE MILTON J,HERCULES [GREEK GOD],STRONG GUY/GUIDO CAR,SCARLET WITCH/WANDA ,ANGEL DOPPELGANGER,CYCLOPS DOPPELGANGER,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,THOR III DOPPELGANGE,CAPTAIN AMERICA,DR. DRUID/ANTHONY LU,SASQUATCH/WALTER LAN,ANGEL/WARREN KENNETH,COLOSSUS II DOPPELGA,THANOS DOPPELGANGER,LIVING LIGHTNING/MIG,THANOS,DAREDEVIL/MATT MURDO,HUMAN TORCH/JOHNNY S,WARLOCK II/ADAM WARL,ROGUE /,POLARIS/LORNA DANE,WONDER MAN/SIMON WIL,QUASAR DOPPELGANGER ,WOLVERINE DOPPELGANG,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE"
MASKED MARAUDER/FRAN,"IRON MAN/TONY STARK ,PAGE, KAREN,NELSON, FRANKLIN FOG,SPIDER-MAN/PETER PAR,HOGAN, VIRGINIA PEPP,DAREDEVIL/MATT MURDO,MARAUDER,GLADIATOR/MELVIN POT,LEAP-FROG/VINCENT PA,PARKER, MAY,HOGAN, HAROLD J. HAP"
"MASON, JOHN","CAPTAIN AMERICA,WIZARD/BENTLEY WITTM,TAYLOR, LEILA,FALCON/SAM WILSON,REDWING"
MASTER MAN/WILHELM L,"KNIGHT, MISTY,BUCKY/BUCKY BARNES,UNION JACK III/JOEY ,MISS AMERICA/MADELIN,SPITFIRE/LADY JACQUE,ALEXANDER, CALEB,WHIZZER/ROBERT L. FR,SANCTITY/TANYA TRASK,MERRYWEATHER, IRENE,CH'VAYRE,NAMORITA/NITA PRENTI,YELLOW CLAW/TZING JA,TREVOR, STEVE,KRAUS, DR. FREIDERIC,BLACK KING/SEBASTIAN,PRINCE, DIANA,DYNA-MITE/ROGER AUBR,KRIEGHUND, COL.,KITCHENER, CHIEF INS,MARRS(-PAYNE), PHOEB,UNION JACK/LORD MONT,RAYMOND, ANN,BARON STRUCKER/WOLFG,LADY LOTUS,FITZROY, TREVOR,CAPTAIN AMERICA,SUMMERS, NATHAN CHRI,U-MAN/MERRANO,TORO/TOM RAYMOND,WARRIOR WOMAN/JULIA ,SUWAN,VISION ,ANT-MAN/DR. HENRY J.,ALEXANDER, CARRIE,SUB-MARINER/NAMOR MA,ROOSEVELT, FRANKLIN ,PIERCE, DONALD,MARRS, DESMOND,HUMAN TORCH ANDROID/,UNION JACK II/BRIAN ,WING, COLLEEN,SAWYER, GENERAL SAMU,SUPER SKRULL/KL'RT,HITLER, ADOLF,BARON BLOOD/JOHN FAL"
MASTER MOLD III,"BRICKMAN, SEN. MILES,MARVEL GIRL/JEAN GRE,MASTER MOLD II"
MASTER ZEI,"CHESBRO,SPIDER-MAN/PETER PAR,CACHES, PROF. MARINA,ROSE IV/JACOB JAKE C,DR. OCTOPUS II/CAROL,ROBERTSON, JOE,REANDEAU, DR.,WATSON-PARKER, MARY ,DR. OCTOPUS/OTTO OCT,ROBERTSON, MARTHA,MADAME QWA,BLACK TARANTULA II/C,STUNNER/ANGELINA BRA,DELILAH,HOWARD, PROFESSOR MA"
MASTERMIND II/BOWERS,"IRON MAN/TONY STARK ,GUARDSMAN/KEVIN O'BR"
"MASTERSON, KEVIN","HEIMDALL [ASGARDIAN],VIZIER,EARTH-LORD/KYLE BROC,UROC,JUSTICE II/VANCE AST,CHORD, ANDREW,FIRESTAR/ANGELICA JO,SHADOWCAT/KATHERINE ,TYR,ARKO,TAI II,JARVIS, EDWIN ,BORA,EXECUTIONER II/SKURG,THOR II/ROGER RED NO,HERCULES [GREEK GOD],BETA RAY BILL,ABSORBING MAN/CARL C,QUICKSILVER/PIETRO M,MAJOWSKI, SAM MOTHER,GHOST RIDER III/DAN ,DEMONSTAFF,DENNIS, MARTY,DEPAUL, SHIELD SPECI,MONGOOSE,SPIDER-MAN/PETER PAR,BLOODAXE/JACKIE LUKU,O'KEEFE, CHANDRA,NIGHT THRASHER/DUANE,VISION ,ANT-MAN/DR. HENRY J.,STONE, LT. MARCUS,4-D MAN/MERCURIO,RASSITANO, MAD DOG,BALDER [ASGARDIAN],WRECKER III/DIRK GAR,STEELE, BOBBY,JUGGERNAUT/CAIN MARK,DR. DOOM/VICTOR VON ,KARNILLA [ASGARDIAN],LANE, LOIS,TITANIA II/MARY SKEE,SERVITOR,ENCHANTRESS/AMORA/HE,BLACK WIDOW/NATASHA ,SIF,WIND-WARRIOR/PAMELA ,LORELEI II/MELODI [A,HOGUN [ASGARDIAN],LOKI [ASGARDIAN],CRYSTAL [INHUMAN],SPARK,THERMAL MAN,THUNDERSTRIKE/ERIC K,ODIN [ASGARDIAN],NOVA/RICHARD RIDER,PARETSKY, DR. GARY,TYRUS,AUSTIN, SUSAN,THUNDERBALL/DR. ELIO,CARTER, PEGGY,COBRA/KLAUS VORHEES,MEPHISTO,MARRERO, ED,SANGRE/JULIA CONCEPC,MR. FANTASTIC/REED R,GREY GARGOYLE/PAUL P,ULIK,BULLDOZER/HENRY CAMP,SPEEDBALL/ROBBIE BAL,RUIZ, RIGGER,CAPTAIN AMERICA,THOR IV/DARGO,WONG,TAGAR,BISON/BILLY KITSON,THOR/DR. DONALD BLAK,JOYCE, SAMANTHA,ASBERY, SHAMARI,HERMOD [ASGARDIAN],ICEMAN/ROBERT BOBBY ,PAINTER/WILHELM VON ,JACKSON, ANDREW JOCK,WATSON-PARKER, MARY ,STEELE, MARCY MASTER,CAGE, LUKE/CARL LUCA,HIGH EVOLUTIONARY/HE,VOLSTAGG,ZARRKO, ARTHUR,WILDSTREAK,KENT, CLARK,HELA [ASGARDIAN],QUICKSAND,PILEDRIVER II/BRIAN ,KOSINSKI, HARLEY,SAPRISTI, JERRY,THOR REPLICOID,FANDRAL [ASGARDIAN],SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
MASTON-DAR,TOL-NOK
MAXOV,"JUSTICE II/VANCE AST,TURBO II (A)/MICHIKO,THERA,PLANNER,FIRESTAR/ANGELICA JO,MURDER,KRAA,RIDER, ROBERT ROBBIE,SURESHOT,RIDER, CHARLES,NOVA/RICHARD RIDER,WARHEAD/GREGORY SLIV,DIAMONDHEAD/DYKER,DARKHAWK/CHRIS POWEL,COOPER, ROGER CAPS,SPEEDBALL II/DARRION,KID QUARRY,RIDER, GLORIA,RHINO,ADORA,RAGE/ELVIN DARYL HAL,SHE-HULK/JENNIFER WA"
"MAYE, APRIL","MORBIUS/DR. MICHAEL ,SPIDER-MAN/PETER PAR,JAMESON, J. JONAH,ELECTRO/MAX DILLON,DOCKERY, RUPERT,ROBERTSON, JOE,KANE, MARCY/KAINA,WATSON-PARKER, MARY ,BANNON, LANCE,LIZARD/DR. CURTIS CO,BUSHKIN, BARNEY,HOPKINS, STEVE,PUNISHER II/FRANK CA,WATSON, ANNA,CHANG, DR. PHILLIP"
"MCCORMICK, FIONA","MEAGHER, TYLER"
"MCELROY, JAMES","HERCULES [GREEK GOD],IRON MAN/TONY STARK ,DEATHCRY [SHI'AR],CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,SENSATIONAL HYDRA/A ,CARTER, SHARON,ANT-MAN/DR. HENRY J.,THOR/DR. DONALD BLAK,MODAM,HAWK,WASP/JANET VAN DYNE ,MACHINE MAN/X-51"
"MCKENZIE, LEONARD","HUMAN TORCH/JOHNNY S,SUB-MARINER/NAMOR MA,NEWELL, DIANE ARLISS,STINGRAY/DR. WALTER ,TIGER SHARK/TODD ARL,LLYRA/LLYRA MORRIS"
"MCKENZIE, LYDIA","BLACK WIDOW/NATASHA ,QUESADA, JOE,THING/BENJAMIN J. GR,GABRIEL III,OKOYE,NELSON, CANDACE,LEE, STAN,SHARPE, ROSALINDE,GLADIATOR/MELVIN POT,LAMY, KELLY,EVERETT, BILL,MR. FANTASTIC/REED R,RALF,EIGHTBALL,PAGE, KAREN,CAPTAIN AMERICA,BLACK PANTHER/T'CHAL,DAKESIAN, NANCI,DR. STRANGE/STEPHEN ,BUTCH,SMITH, KEVIN,PALMIOTTI, JIMMY,ZURI,NELSON, FRANKLIN FOG,OSBORN, LIZ ALLAN,DAREDEVIL/MATT MURDO,HUMAN TORCH/JOHNNY S,BLAKE, BECKY,MARTINEZ, ALITHA,URICH, BEN,MYSTERIO/QUENTIN BEC"
"MCMURRAY, YVONNE","SLEEPWALKER,SHERIDAN, RICHARD RI,CONOVER, ALYSSA,RAMBO,BAYLOR, FRANK"
"MEACHUM, JOY","KNIGHT, MISTY,KA-ZAR/KEVIN PLUNDER,SCARFE, RAFAEL,ALEXANDER, CALEB,QUINN, PAMELA,PLANTMAN/SAM SMITHER,HOGARTH, JERYN,NAMORITA/NITA PRENTI,SSSESTHUGAR,GRIFFIN II/JOHNNY HO,TEMPLE, CLAIRE,MEACHUM, WARD,TORPEDO III/BROCK JO,MARRS(-PAYNE), PHOEB,IRON FIST/DANIEL RAN,SHADES,NIGHTSHADE/TILDA,NINJA/,PAYNE, MICHAEL,SHIPPINSKY, MALIK,HULK/DR. ROBERT BRUC,MACHINE MAN/X-51,SCIMITAR,DEATH STING/MIRANDA ,SPIDER-MAN/PETER PAR,JONES, MAGGIE,VASHTI,HARRIS, EDDIE,ALEXANDER, CARRIE,SUB-MARINER/NAMOR MA,COMANCHE,SHARYD/CONAL,MASTER MAN/WILHELM L,TENELLE,SLUJ,MARRS, DESMOND,CAGE, LUKE/CARL LUCA,WING, COLLEEN,AZIR,MEACHUM, HAROLD,WING, PROFESSOR,SUPER SKRULL/KL'RT,ZABU,SHANNA/SHANNA O'HARA,PAYNE, EDWARD,ROYCE, JENNIE,MORGAN"
MEEK,"STRUCKER, ANDREA,SABRETOOTH/VICTOR CR,OMEGA RED/ARKADY ROS,DAZZLER II/ALLISON B,GAMBIT/REMY LEBEAU ,MAVERICK/CHRISTOPHER,MAJOR DOMO,CYCLOPS/SCOTT SUMMER,WOLVERINE/LOGAN ,TSURAYABA, MATSUO,PSYLOCKE/ELISABETH B,CHENEY, LILA,LONGSHOT,ROGUE /,CORNELIUS, DR.,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,STRUCKER, ANDREAS,MOJO"
MEGATAK,"LORELEI II/MELODI [A,HEIMDALL [ASGARDIAN],SIF,HOGUN [ASGARDIAN],LOKI [ASGARDIAN],THOR/DR. DONALD BLAK,ODIN [ASGARDIAN],BALDER [ASGARDIAN],VOLSTAGG,SERGEI,HELA [ASGARDIAN],SCOURGE,TITANIUM MAN/BORIS B,HAROKIN [ASGARDIAN],FANDRAL [ASGARDIAN]"
MELLENCAMP,"SKIN/ANGELO ESPINOSA,MAGNETO/MAGNUS/ERIC ,CORTEZ, FABIAN,SHADOWCAT/KATHERINE ,AURORA/JEANNE-MARIE ,WOLVERINE/LOGAN ,SUNFIRE/SHIRO YOSHID,MARROW/SARAH ,CANNONBALL II/SAM GU,REM-RAM/,KATH,TOAD/MORTIMER TOYNBE,NEOPHYTE/,HALLER, GABRIELLE,STORM/ORORO MUNROE S,SUMMERS, NATHAN CHRI,NORTHSTAR/JEAN-PAUL ,KAMAL,GAMBIT/REMY LEBEAU ,UNUSCIONE,ANGEL/WARREN KENNETH,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,HIGH EVOLUTIONARY/HE,SABRA/RUTH BAT-SERAP,NIGHTCRAWLER/KURT WA,VINDALOO/,FERRIS,ROGUE /,POLARIS/LORNA DANE,PENANCE III,BEAST/HENRY &HANK& P,HUXLEY, DR. ALDA,SCANNER II,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE"
"MENKEN, DONALD L.","SPIDER-MAN/PETER PAR,ROBERTSON, JOE,SPIDER-MAN CLONE/BEN,CYCLOPS/SCOTT SUMMER,PARKER, MAY,SNOW, CHARLIE,WATSON-PARKER, MARY ,BANNON, LANCE,WINTHROP, DESIREE,KELLEHER, MARY,MARVEL GIRL/JEAN GRE,SWARM/FRITZ VON MEYE,MADAME WEB/CASSANDRA,DEWOLFF, JEAN"
MENTALLO,"MODOK/GEORGE TARLETO,PETROVITCH, IVAN,HUMUS SAPIEN,CHARCOAL/CHARLIE BUR,PLANTMAN/SAM SMITHER,SPIRAL,THING/BENJAMIN J. GR,WOLVERINE/LOGAN ,JOLT/HALLIE TAKAHAMA,SCARLET WITCH/WANDA ,MAN-KILLER/KATRINA L,ABSORBING MAN/CARL C,RHINO,BLASTAAR,CITIZEN V II/HELMUT ,CRUCIBLE/BYRON CALLE,GRAVITON/FRANK HALL,MISTER HYDE/CALVIN Z,CRIMSON COMMANDO/FRA,KINGMAN, BILL,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,ANGAR THE SCREAMER/D,VISION ,AVALANCHE/DOMINIC PE,ANT-MAN/DR. HENRY J.,MIST MISTRESS,MOONSTONE II/KARLA S,CARDINAL/CLEMDENON,INVISIBLE WOMAN/SUE ,DESTINY II/IRENE ADL,IMPOSSIBLE MAN,STILT-MAN/WILBUR DAY,BEETLE II/LEILA DAVI,WRECKER III/DIRK GAR,CAPTAIN MARVEL III/G,METEORITE,HUMAN TORCH/JOHNNY S,WONDER MAN/SIMON WIL,FIXER II/PAUL NORBER,PROFESSOR X/CHARLES ,METEORITE III/VALERI,CHANCE II/NICHOLAS P,USAGENT/CAPTAIN JOHN,BEETLE/ABNER RONALD ,BOOMERANG/FRED MYERS,DUGAN, TIMOTHY ALOYI,DEMOLITION MAN/DENNI,SMUGGLER II/CONRAD J,PYRO/ALLERDYCE JOHNN,BATTLESTAR/LEMAR HOS,M'REEL,BLOB/FRED J. DUKES,COOPER, DR. VALERIE,HOGAN, HAROLD J. HAP,HAMIR,STONEWALL/LOUIS HAMI,OGRE,PARALYZER,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,BULLDOZER/HENRY CAMP,CAPTAIN AMERICA,THOR/DR. DONALD BLAK,JONES, GABE,KLAW/ULYSSES KLAW,WIDDOWS, SGT.,SILVERMANE/SILVIO MA,SCREAMING MIMI/MELIS,DEATHLOK/COLONEL LUT,EL JAGUAR,COLOSSUS II/PETER RA,NELSON, FRANKLIN FOG,BROWN, LAURA,DAREDEVIL/MATT MURDO,BRIDGE, GEORGE WASHI,JACKHAMMER,DREADNAUGHT,SUPER SABRE/MARTIN F,HAWK,CITIZEN V III/DALLAS,QUILL"
MEPHISTA,"AGAMOTTO,CHANG, IMEI,WONG,TOPAZ,RINTRAH,BLESSING, MORGANA,DR. STRANGE/STEPHEN ,MEPHISTO,SILVER DAGGER/ISAIAH,WOLFE, SARA,SATANNISH"
MEPHISTO,"CAPTAIN MARVEL II/MO,BRONA,WOLVERINE/LOGAN ,SHAMAN/MICHAEL TWOYO,VITCHEN,GHOST RIDER III/DAN ,DEVIL-SLAYER/ERIC SI,ANT-MAN II/SCOTT HAR,HILDEBRANT, DR.,LYJA LAZERFIST [SKRU,MEDUSA/MEDUSALITH AM,O'NEILL, DET. BRADY,INVISIBLE WOMAN/SUE ,BANSHEE II,COSMIC MESSIAH,MAGNIR,DARGIL,BALDER [ASGARDIAN],BARON BLOOD II/VICTO,LONGSHOT,DAYTRIPPER/AMANDA SE,WATSON, ANNA,ENCHANTRESS/AMORA/HE,D'SPAYRE,GLEEG,DUGAN, TIMOTHY ALOYI,CRYSTAL [INHUMAN],DOLAN, CAPT. THOMAS,JOHNSON, ANNA,HILDEGARDE [ASGARDIA,AGAMOTTO,GANGER, DR. ALEXEI,ZEUS,TOPAZ,CUTTER,SHOOTING STAR,DARKOTH/MAJOR DESMON,MODRED THE MYSTIC,ULIK,STORM/ORORO MUNROE S,RUIZ, RIGGER,THOR/DR. DONALD BLAK,TAREVA,GHOST GIRL II/LILLI,VOLSTAGG,HELLCAT/PATSY WALKER,SUICIDE/CHRIS DANIEL,MENTOR/ALARS [ETERNA,MARVEL GIRL/JEAN GRE,HAWK,FIREBIRD/BONITA JUAR,FANDRAL [ASGARDIAN],UMAR,UROC,SHADOWCAT/KATHERINE ,DEATH,GAEA,LIVING TRIBUNAL,COLLINS, DEMITRIUS,MAGMA/AMARA AQUILLA/,DOLAN, STACY,ROSS, EVERETT KENNET,VOLCANA/MARSHA ROSEN,DIEGO, MANUEL,KARNAK [INHUMAN],FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,BLOODAXE/JACKIE LUKU,DR. DRUID/ANTHONY LU,MOLECULE MAN/OWEN RE,WINGFOOT, WYATT,MS. MARVEL II/SHARON,MASTER ORDER,CLEA,VAUGHAN, MRS.,ZURI,THULE, GEN.,MOON KNIGHT/MARC SPE,BLACKHEART,PUPPET MASTER/PHILLI,KARNILLA [ASGARDIAN],ZIRAN,SORRENTINO/SORRENTIN,EPOCH,SATANNISH,GAMORA,SKARABROUS,ODIN [ASGARDIAN],OKOYE,NOVA/RICHARD RIDER,HORUS [EGYPTIAN GOD],PUCK/EUGENE MILTON J,IRON MAN/TONY STARK ,IN-BETWEENER,AUSTIN, SUSAN,MALICE V/NAKIA,BLESSING, MORGANA,DE LA FONTAINE, CONT,HULK/DR. ROBERT BRUC,ONE ABOVE ALL [CELES,DAGGER/TANDY BOWEN,BLACK PANTHER/T'CHAL,GALACTUS/GALAN,WONG,FIRELORD/PYREUS KRIL,NIGHTHAWK II/KYLE RI,TERRAX II/TYROS,IRON FIST H'YLTHRI I,HERMOD [ASGARDIAN],ICEMAN/ROBERT BOBBY ,BRASS BISHOP/,AUTOLYCUS,CARLISLE, PHILLIP,JACKSON, ANDREW JOCK,MOCKINGBIRD/DR. BARB,KRISTOFF/KRISTOFF VE,PSYLOCKE/ELISABETH B,ZARRKO, ARTHUR,CHANG, IMEI,THANOS,DAREDEVIL/MATT MURDO,PILEDRIVER II/BRIAN ,GARGOYLE II/ISAAC CH,SAPRISTI, JERRY,MAYHEM/DET. BRIGID O,HEIMDALL [ASGARDIAN],VIZIER,SVAROG,THING/BENJAMIN J. GR,SCARLET WITCH/WANDA ,S'YM,ABSORBING MAN/CARL C,VON DOOM, CYNTHIA,QUICKSILVER/PIETRO M,MAJOWSKI, SAM MOTHER,LORD CHAOS,DORMAMMU,UATU,DAZZLER II/ALLISON B,STONE, LT. MARCUS,MASTER PANDEMONIUM/M,SYRRH,RASSITANO, MAD DOG,NORRISS, SISTER BARB,NOVA II/FRANKIE RAYE,WRECKER III/DIRK GAR,CONKLIN, CAPT.,NIGHTCRAWLER/KURT WA,ROGUE /,MASTERS, ALICIA REIS,DR. DOOM/VICTOR VON ,WONDER MAN/SIMON WIL,LOBO,WOLFE, SARA,SIF,MAGNETO/MAGNUS/ERIC ,HOGUN [ASGARDIAN],LOKI [ASGARDIAN],BERGLUND, GEN.,NUMBER NINE,THOMAS, BECKY,HELLSTORM/DAIMON HEL,CYCLOPS/SCOTT SUMMER,BARON MORDO/KARL MOR,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,PARETSKY, DR. GARY,GUDRUN [ASGARDIAN],WOLFSBANE/RAHNE SINC,KETCH, BARBARA,HATE,CAPTAIN BRITAIN/BRIA,NALES, DET. REBECCA ,ST. THOMAS, JULES,BULLDOZER/HENRY CAMP,TERRAXIA,WOLFE, HEDY,BISON/BILLY KITSON,RINTRAH,TANA NILE,MEPHISTA,CAGE, LUKE/CARL LUCA,BEAST/HENRY &HANK& P,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V,MANBOT/BERNIE LACHEN,TIGRA/GREER NELSON,GORGON [INHUMAN],CLOAK/TYRONE JOHNSON,AGED GENGHIS,CHARCOAL/CHARLIE BUR,FAIRMONT, HANNAH,ARKO,PLUTO [OLYMPIAN],NAMORITA/NITA PRENTI,SERSI/SYLVIA,JARVIS, EDWIN ,RAMOS, MANUEL,RAMONDA,KRONOS,SCRATCH, NICHOLAS,REE,TORK, SGT.,GHOST RIDER II/JOHNN,GENTRY,FIELSTEIN, FIREWORKS,STARFOX/EROS,MASON, LOUISE,YEE, WAI CHEE,TANAKA, KENJIRO,PIP/PRINCE GOFERN,SARDAN,ETERNITY/ADAM QADMON,BOX/ROGER BOCHS,VISION ,RADIUS/JARED CORBO,ANT-MAN/DR. HENRY J.,INSHALLAH, KHALID,RICHARDS, FRANKLIN B,ANGEL/WARREN KENNETH,ADAMS, NICOLE NIKKI,ABOMINATION/EMIL BLO,GUARDIAN V/JAMES MAC,STEELE, BOBBY,AVANDALIA,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,SILVER SURFER/NORRIN,KARMA/XI'AN COY MANH,BALLANTINE, KAYLA,BLACK WIDOW/NATASHA ,NEBULA,MASTERSON, KEVIN,SCRIER,KISMET/J'RIDIA STARD,RED WOLF III/WILL TA,ASH, BRANDY,MURMUR II/ARLETTE TR,MOONDRAGON/HEATHER D,THUNDERBALL/DR. ELIO,FLEX/ADRIAN CORBO,MARRERO, ED,SIMPSON, CRASH,MR. FANTASTIC/REED R,BEYONDER,SATAN/MARDU KURIOS,CAPTAIN AMERICA,HUDSON, HEATHER,ELECTRO/MAX DILLON,ENRAKT,SUB-MARINER/NAMOR MA,PHOENIX III/RACHEL S,DR. STRANGE/STEPHEN ,STYGIAN STARBENDER,SHALLA BAL II,STEELE, MARCY MASTER,TEXAS TWISTER/DREW D,LOVE,ERISHKIGEL,DRAX/ARTHUR DOUGLAS,HELA [ASGARDIAN],CERANDA,BLAZE, ROXANNE SIMPS,CHAMPION/TRYCO SLATT,ANNIHILUS"
MERCY,"ABOMINATION/EMIL BLO,GYRICH, HENRY PETER,JONES, JANIS"
"MICAWBER, TRISTRAM","MOTHER NIGHT/SUSAN S,THUNDERSTRIKE/ERIC K"
"MICO, RODOLFO","ZARRKO, ARTHUR,ANT-MAN II/SCOTT HAR,LYJA LAZERFIST [SKRU,HUMAN TORCH/JOHNNY S,LANG, CASSANDRA CASS,SUB-MARINER/NAMOR MA,INVISIBLE WOMAN/SUE ,ROBESON, PROFESSOR K,KRISTOFF/KRISTOFF VE"
