hero,connection
"MADDICKS, ARTHUR ART","SABRETOOTH/VICTOR CR,FURMINTZ, HARMON,BLACK KNIGHT V/DANE ,SOUTHERN, CANDY,MASTER MOLD II,BLACK TOM CASSIDY,FAMINE/AUTUMN ROLFSO,S'YM,MARROW/SARAH ,MISTY/VINCENTE,ST. CROIX, NICOLE,CANTOR, VERA,CORSI, TOM,EDGERTON, GAYLE,WHITE QUEEN/EMMA FRO,GAIA,BLACK BOLT/BLACKANTO,D.O.A.,BRAINY,APOCALYPSE/EN SABAH ,GOSAMYR,BALDER [ASGARDIAN],SPIKEY,ERG,STINKY,HUSK/PAIGE GUTHRIE,LEECH,TOWER,BUMPKIN,MAGNETO/MAGNUS/ERIC ,TOKEN,PYRO/ALLERDYCE JOHNN,CYCLOPS/SCOTT SUMMER,COOPER, DR. VALERIE,PARADOX II,SCRAMBLER,BLACK KING/SEBASTIAN,M,WOLFSBANE/RAHNE SINC,STONEWALL/LOUIS HAMI,MONDO II,CANNONBALL II/SAM GU,ARCLIGHT/PHILLIPA SO,SUNSPOT/ROBERTO DACO,STINGER III/,GANCE, TABITHA TABBY,SPEEDBALL/ROBBIE BAL,MONDO,SYNCH/EVERETT THOMAS,MISS LOCKE,THOR/DR. DONALD BLAK,MAGIK/ILLYANA RASPUT,SIRYN/THERESA ROURKE,TANA NILE,GREASY,COLOSSUS II/PETER RA,VOLSTAGG,RIPTIDE,SWITZLER, BEVERLY,ST. CROIX, CLAUDETTE,BOOMER/TABITHA SMITH,FROST, ADRIENNE,MASQUE,CALIBAN/,AUTHIER, POLICE CHIE,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,INFECTIA/JOSEPHINE,SUPER SABRE/MARTIN F,MARVEL GIRL/JEAN GRE,TIMESHADOW,TILBY, TRISH/PATRICI,SHE-HULK/JENNIFER WA,DIRT NAP,BAILEY, SARA GREY,SKIN/ANGELO ESPINOSA,JUSTICE II/VANCE AST,LANIEGE, BIANCA,FIRESTAR/ANGELICA JO,SPIRAL,MIRAGE II/DANIELLE M,WIZ KID/TAKESHI MATS,APE/,WRAP,POWER, MARGARET,ELWOOD,CROTUS,ARCADE/,CRIMSON COMMANDO/FRA,PENANCE/MONET ST. CR,SUMMERS, NATHAN CHRI,THUNDERBIRD II/JAMES,DR. DRUID/ANTHONY LU,AVALANCHE/DOMINIC PE,SKIDS/SALLY BLEVINS,MAN-THING/THEODORE T,VERTIGO II,CHIMERA II,FORGE,RICHARDS, FRANKLIN B,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,PALADIN/PAUL DENNIS,CHAMBER/JONOTHON STA,HILDY [ASGARDIAN],JUGGERNAUT/CAIN MARK,HOWARD THE DUCK,DE LA COURTE,PLAGUE,WINDY,DARK HUNTER,AUTHIER, TRACY TRACE,BLOCKBUSTER III/MICH,VINCENTE/,TURBO II (A)/MICHIKO,CARGIL/JOANNA CARGIL,FROST, CORDELIA,GEE/ALEX POWER,TARBABY,BLOB/FRED J. DUKES,BEAUTIFUL DREAMER,PRISM,IRON MAN/TONY STARK ,MACTAGGERT, MOIRA KI,N'ASTIRH,M-PLATE,RICTOR/JULIO ESTEBAN,BRAWN, TRISTAN,GATEWAY,RASPUTINA, ILLYANA I,WARLOCK III,WAR/ABRAHAM LINCOLN ,SCALPHUNTER,ANNALEE,POWER, DR. JIM,HARPOON,MYSTIQUE/RAVEN DARKH,BULWARK/,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,VANISHER,BARRINGTON,TIMMONS,WARPY,EMPLATE/MARIUS ST. C,HELA [ASGARDIAN],SPIDER-WOMAN II/JULI,SUMMERS, MADELYNE MA,SELENE,HODGE, CAMERON,FIREFIST/RUSTY COLLI"
"MADDICKS, PROFESSOR","DONALDSON, LINDA,MADDICKS, ARTHUR ART,CANTOR, VERA,TOWER,BEAST/HENRY &HANK& P,ICEMAN/ROBERT BOBBY ,CYCLOPS/SCOTT SUMMER,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE,ANGEL/WARREN KENNETH,HODGE, CAMERON"
MAGNUS,"SPIDER-WOMAN/JESSICA,CAPTAIN MARVEL II/MO,TIGRA/GREER NELSON,MISS AMERICA/MADELIN,NEKRA/ADRIENNE HATRO,DADDY LONGLEGS/RAMSE,JARVIS, EDWIN ,WASP/JANET VAN DYNE ,MCCABE, LINDSAY,BOVA,SCARLET WITCH/WANDA ,CH'THON,QUICKSILVER/PIETRO M,TICKTOCK,OTHER,SHROUD/MAXIMILLIAN Q,HANGMAN,GYPSY MOTH,STARFOX/EROS,CAGLIOSTRO, ALESSAND,WEREWOLF BY NIGHT/JA,BROTHERS GRIMM,FURY, COL. NICHOLAS ,CAPTAIN AMERICA,GYRICH, HENRY PETER,VISION ,ANT-MAN/DR. HENRY J.,DR. STRANGE/STEPHEN ,HUNT, JERRY,HIGH EVOLUTIONARY/HE,BROWN, LAURA,LE FEY, MORGAN,BEAST/HENRY &HANK& P,SHE-HULK/JENNIFER WA"
MAGUS II,"BRIGHTWIND,MAGNETO/MAGNUS/ERIC ,SHADOWCAT/KATHERINE ,MANH, COY NGA,SIKORSKY,AURORA/JEANNE-MARIE ,MIRAGE II/DANIELLE M,RAZA LONGKNIFE,MAGMA/AMARA AQUILLA/,MACTAGGERT, MOIRA KI,CORSAIR,WOLFSBANE/RAHNE SINC,S'YM,CANNONBALL II/SAM GU,SUNDER,SUNSPOT/ROBERTO DACO,LILANDRA NERAMANI [S,SNAKE-EYES,CORSI, TOM,CH'OD,WARLOCK III,STORM/ORORO MUNROE S,HUDSON, HEATHER,MANH, COY LEONG XUI,MAM'SELLE HEPZIBAH,CALLISTO,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,SASQUATCH/WALTER LAN,ROBERTSON, JOE,BANSHEE/SEAN CASSIDY,PHOENIX III/RACHEL S,BLACK CAT/FELICIA HA,DEMON BEAR,PSYLOCKE/ELISABETH B,NIGHTCRAWLER/KURT WA,LOCKHEED,ROGUE /,PROFESSOR X/CHARLES ,BINARY/CAROL DANVERS,FRIEDLANDER, SHARON,KARMA/XI'AN COY MANH,CR'REEE"
"MAHONEY, GINNY","WHITE QUEEN/EMMA FRO,BANSHEE/SEAN CASSIDY,BERMAN, ADAM"
MAJOR DOMO,"STRUCKER, ANDREA,SABRETOOTH/VICTOR CR,OMEGA RED/ARKADY ROS,MAGNETO/MAGNUS/ERIC ,MOJO II,SHADOWCAT/KATHERINE ,KRAGAR,PET,ARIZE,GREENSONG,CYCLOPS/SCOTT SUMMER,SPIRAL,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,MIRAGE II/DANIELLE M,MINOR DOMO,WOLFSBANE/RAHNE SINC,QUICKSILVER/PIETRO M,CHENEY, LILA,MAGOG II,CANNONBALL II/SAM GU,RICOCHET RITA,CAPTAIN BRITAIN/BRIA,SUNSPOT/ROBERTO DACO,STRUCKER, ANDREAS,CLAREMONT, CHRIS,STUART, DR. ALISTAIR,STORM/ORORO MUNROE S,DAZZLER II/ALLISON B,GAMBIT/REMY LEBEAU ,CYPHER/DOUG RAMSEY,MAVERICK/CHRISTOPHER,DARLA,PHOENIX III/RACHEL S,ANGEL/WARREN KENNETH,WIDGET,TSURAYABA, MATSUO,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,NIGHTCRAWLER/KURT WA,LONGSHOT,LOCKHEED,ROGUE /,KENT, CLARK,CORNELIUS, DR.,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,STUART, BRIG. ALYSAN,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE,LANE, LOIS,QUARK,KARMA/XI'AN COY MANH,MOJO"
MAJOR LOVE,"CHAMBER/JONOTHON STA,WATSON-PARKER, MARY"
MAJOR VICTORY/MAJ. V,"TURBO II (B)/MIKE JE,YONDU/YONDU UDONTA,THOR IV/DARGO,TURBO II (A)/MICHIKO,HOLLYWOOD,SALLA,STARHAWK II/ALETA OG,STARHAWK/STAKAR,MR. FANTASTIC/REED R,SPHINX,MARTINEX"
"MALPHER, KATHY","CHALMER, JUDGE,DUGAN, TIMOTHY ALOYI,MR. FEAR III/PROF. L,DWYER, MARISSA,BORROUGHS, CHARLES C,HINDS, PATRICK,SHARPE, ROSALINDE,GHOST RIDER III/DAN ,GLADIATOR/MELVIN POT,STRANG, COL./LT. GAR,BARON STRUCKER/WOLFG,PAGE, KAREN,SPIDER-MAN/PETER PAR,JAMESON, J. JONAH,BUSHWACKER/CARL,KRUEL/VICTOR KRUELLE,ELEKTRA/ELEKTRA NATC,COGGER,GRAZIA, VINCENT VINN,WATSON-PARKER, MARY ,BULLSEYE II/BENJAMIN,MALTESE,NELSON, FRANKLIN FOG,HUNTER, IAN,DAREDEVIL/MATT MURDO,URICH, BEN,MURDOCK, SISTER MAGG,KINGPIN/WILSON FISK"
MAN-THING/THEODORE T,"KA-ZAR/KEVIN PLUNDER,PETROVITCH, IVAN,DAKIMH THE ENCHANTER,THING/BENJAMIN J. GR,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,SORROW/,MASTER MOLD II,TORES,JONES, RICHARD MILHO,PONG, WU,WOLVERINE SKRULL,SCARLET WITCH/WANDA ,COLLECTOR/TANELEER T,DEVIL-SLAYER/ERIC SI,DEATH-STALKER,SWORDSMAN/JACQUES DU,DORMAMMU,WHITE QUEEN/EMMA FRO,UATU,MAN-BEAST,ROBERTSON, JOE,BURKE, JACK,BLUR,NORRISS, SISTER BARB,NIGHTCRAWLER/KURT WA,POLARIS/LORNA DANE,DAYTRIPPER/AMANDA SE,LEECH,SHANNA/SHANNA O'HARA,WONDER MAN/SIMON WIL,HUSK/PAIGE GUTHRIE,DR. DOOM/VICTOR VON ,BURKE, GWYNETH,FU MANCHU,BUMPKIN,D'SPAYRE,HELLSTORM/DAIMON HEL,CYCLOPS/SCOTT SUMMER,BARON MORDO/KARL MOR,THUNDERSTRIKE/ERIC K,NELSON, CANDACE,CORSAIR,M,MONDO II,KORREK,MADDICKS, ARTHUR ART,BRANDT, ELLEN,MEPHISTO,DRACULA/VLAD TEPES,ASHEMA [CELESTIAL],STORM/ORORO MUNROE S,LARGO, CHIEF,JAMESON, J. JONAH,BEDLAM/JESSE AARONSO,THOR/DR. DONALD BLAK,TANA NILE,SHANG-CHI,WATSON-PARKER, MARY ,CAGE, LUKE/CARL LUCA,COLOSSUS II/PETER RA,HELLCAT/PATSY WALKER,FIN FANG FOOM/MIDGAR,SWITZLER, BEVERLY,ZABU,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,HAWK,SEBASTIAN, MRS.,KINGPIN/WILSON FISK,QUASAR III/WENDELL V,GORGON [INHUMAN],SHADOWCAT/KATHERINE ,CAPTAIN FATE,BURKE, JOB,GLADIATOR/MELVIN POT,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,KALE, JENNIFER,CANDLER, OWEN,PENANCE/MONET ST. CR,PARIS,SZARDOS, MARGALI,MOLECULE MAN/OWEN RE,VISION ,RORY, RICHARD,RICHARDS, FRANKLIN B,CLEA,MONGU,ANGEL/WARREN KENNETH,CHAMBER/JONOTHON STA,HUMAN TORCH/JOHNNY S,HOWARD THE DUCK,O'HARA, ROBERT IRONG,ZIRAN,PROFESSOR X/CHARLES ,SILVER SURFER/NORRIN,QUARTERMAIN, CLAY,BALLANTINE, KAYLA,BLACK WIDOW/NATASHA ,DARK HUNTER,FATE, IAN,FILLMORE, SHERIFF DO,OUTRIDER II/MARTIN Z,KISMET/J'RIDIA STARD,MR. TERMINEUS/AMODEU,IRON MAN/TONY STARK ,FORRESTER, CAPT. ALE,DE LA FONTAINE, CONT,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,TYRANNUS,DOC SAMSON/DR. LEONA,ANTIBODY,CAPTAIN AMERICA,WONG,NIGHTHAWK II/KYLE RI,SUB-MARINER/NAMOR MA,DR. STRANGE/STEPHEN ,BANSHEE/SEAN CASSIDY,TRITON,RISQUE/GLORIA,MANTIS/? BRANDT,TARR, BLACK JACK,NELSON, FRANKLIN FOG,HIGH EVOLUTIONARY/HE,GLOB/DR. SUMNER BECK,DAREDEVIL/MATT MURDO,WARLOCK II/ADAM WARL,GARGOYLE II/ISAAC CH,BANNER, BETTY ROSS T"
"MANH, COY LEONG XUI","MAGNETO/MAGNUS/ERIC ,MANH, COY TRANH,CLOAK/TYRONE JOHNSON,SHADOWCAT/KATHERINE ,MANH, COY NGA,SPIRAL,WOLVERINE/LOGAN ,MIRAGE II/DANIELLE M,SHAW, SHINOBI,MACTAGGERT, MOIRA KI,FORRESTER, CAPT. ALE,WOLFSBANE/RAHNE SINC,VIPER II,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,GATEWAY,SHATTERSTAR II/GAVEE,DAGGER/TANDY BOWEN,CALLISTO,DOMINO III/BEATRICE/,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,BANSHEE/SEAN CASSIDY,MINDMELD/,ALFY,COLOSSUS II/PETER RA,BOOMER/TABITHA SMITH,LOCKHEED,ROGUE /,CLEARCUT/,CALIBAN/,BEAST/HENRY &HANK& P,MOJO,KARMA/XI'AN COY MANH"
MANIKIN/DR. WHITMAN,"TALISMAN II/ELIZABET,LOKI [ASGARDIAN],WINDSHEAR/COLIN ASHW,BOX IV/MADISON JEFFR,AURORA/JEANNE-MARIE ,KISMET/J'RIDIA STARD,SHAMAN/MICHAEL TWOYO,DIAMOND LIL/LILLIAN ,GOBLYN,MASTER/ESHU,JADE DRAGON/DEI GUAN,PUCK/EUGENE MILTON J,THING DOPPELGANGER I,STRONG GUY/GUIDO CAR,OX IV,PATHWAY/LAURA DEAN,MISS MASS/,PATRICK, KERRY,HULK/DR. ROBERT BRUC,GUARDIAN/JAMES MACDO,HUDSON, HEATHER,NORTHSTAR/JEAN-PAUL ,DR. DRUID/ANTHONY LU,PERSUASION/KARA KILL,BOX/ROGER BOCHS,WILD CHILD/KYLE GIBN,WITCHFIRE,THOR/DR. DONALD BLAK,SASQUATCH/WALTER LAN,SINEW/,CLARKE, GENERAL JERE,ANGEL/WARREN KENNETH,STRONGARM/,NOVA II/FRANKIE RAYE,MR. FANTASTIC DOPPEL,PURPLE MAN/ZEBEDIAH ,DEAN, SUSAN,PUCK DOPPELGANGER II,QUASAR III/WENDELL V"
"MANNING, ERIKA","NORRISS, JACK"
"MARIN, DR.","IRONCLAD,CAPTAIN AMERICA,SAVAGE STEEL/HARRY L,DAREDEVIL/MATT MURDO,BAZIN, PHILLIPPE,POWELL, JASON,LODESTONE/ANDREA,POWELL, JONATHAN,DARKHAWK/CHRIS POWEL"
MARRINA/MARRINA SMAL,"PHARAOH RAMA-TUT,CAPTAIN MARVEL II/MO,TALISMAN II/ELIZABET,PESTILENCE/CAPT. F.R,LIGHTSPEED/JULIE POW,BLACK KNIGHT V/DANE ,PLUTO [OLYMPIAN],AURORA/JEANNE-MARIE ,WOLVERINE/LOGAN ,JARVIS, EDWIN ,THING/BENJAMIN J. GR,MASTER/ESHU,SHAMAN/MICHAEL TWOYO,LADY DEATHSTRIKE/YUR,JONES, RICHARD MILHO,HERCULES [GREEK GOD],THAKOS,CERBERUS,COUNTERWEIGHT II/KAT,LILANDRA NERAMANI [S,COLLECTOR/TANELEER T,SNAKE-EYES,SMALLWOOD, DAN,ATHENA [GREEK GOD],NEPTUNE [OLYMPIAN],ANT-MAN II/SCOTT HAR,UATU,NORTHSTAR/JEAN-PAUL ,VASHTI,DR. DRUID/ANTHONY LU,APOLLO [GREEK GOD],SPIDER-MAN/PETER PAR,BOX/ROGER BOCHS,VISION ,SASQUATCH/WALTER LAN,ROBERTSON, JOE,INVISIBLE WOMAN/SUE ,GLADIATOR II,BLACK CAT/FELICIA HA,BALDER [ASGARDIAN],ROM, SPACEKNIGHT,SNOWBIRD/NARYA/ANNE ,HUMAN TORCH/JOHNNY S,ROGUE /,STINGRAY/DR. WALTER ,SILVER SURFER/NORRIN,ARES [GREEK GOD],PROMETHEUS [OLYMPIAN,MAGNETO/MAGNUS/ERIC ,HOGUN [ASGARDIAN],GEE/ALEX POWER,RAVONNA LEXUS RENSLA,BOX IV/MADISON JEFFR,WASP/JANET VAN DYNE ,DIAMOND LIL/LILLIAN ,PUCK/EUGENE MILTON J,DIONYSUS [GREEK GOD],ZEUS,MENTALLO,MAGUS II,MANIKIN/DR. WHITMAN ,LOCKLIN, GENERAL MER,MR. FANTASTIC/REED R,SUPER-ADAPTOID/ALESS,GUARDIAN/JAMES MACDO,WARLOCK III,MACHINE MAN/X-51,STORM/ORORO MUNROE S,HUDSON, HEATHER,CAPTAIN AMERICA,DOOMSDAY MAN II,WILD CHILD/KYLE GIBN,THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,STARSHINE II/BRANDY ,DR. STRANGE/STEPHEN ,TESS-ONE,VOLSTAGG,ATTUMA,CODY, GARY,COUNTERWEIGHT/JACK P,SHE-HULK/JENNIFER WA"
"MARTELL, SHIELD AGEN","FURY, COL. NICHOLAS ,JEFFRIES, DR.,WOLFGANG,JOSEPH, SHEVA,SKYE,IRON MAN IV/JAMES R."
"MARTINEZ, AKASHA","SPIDER-MAN/PETER PAR,LIVING MONOLITH/AHME,MARTINEZ, MR.,JAMESON, J. JONAH,LEEDS, BETTY BRANT,MARTINEZ, MRS.,WATSON-PARKER, MARY"
"MARTINEZ, MRS.","SPIDER-MAN/PETER PAR,MARTINEZ, MR."
"MARTS, MR.","SPIDER-MAN/PETER PAR,KRAVEN THE HUNTER II,RAZOR WIRE/,JAMESON, J. JONAH,ROBERTSON, RANDY,ELECTRO/MAX DILLON,VENOM/EDDIE BROCK,ROBERTSON, JOE,MS. FORTUNE/,LIGHTNING FIST,OGRE II,MASTER MONARCH/"
MARVEL WOMAN | MUTAN,"BLOODSTORM | MUTANT ,FALLEN | MUTANT X-VE,ROGUE | MUTANT X-VER,FURY, NICK | MUTANT ,ELEKTRA | MUTANT X-V,CEREBRO | MUTANT-X V,MAN-SPIDER | MUTANT ,SABRETOOTH | MUTANT ,DR. DOOM | MUTANT X-,PROFESSOR X | MUTANT,HAVOK/ALEX SUMMERS ,MAGNETO | MUTANT X-V,BEYONDER | MUTANT X-,MOLE MAN | MUTANT X-,BLACK BOLT | MUTANT ,SERSI | MUTANT X-VER,GUARDIAN | MUTANT X-,PUCK | MUTANT X-VERS,KARNAK | MUTANT X-VE,ICE-MAN | MUTANT X-V,DRACULA | MUTANT X-V,MEDUSA | MUTANT X-VE,CALLISTO | MUTANT X-,NORTHSTAR | MUTANT X,STORM, JOHNNY | MUTA,WILD CHILD | MUTANT ,DR. STRANGE | MUTANT,YELLOWJACKET II | MU,VENDETTA | MUTANT X-,QUICKSILVER | MUTANT,POLARIS | MUTANT X-V,SHADOWCAT | MUTANT X,HULK | MUTANT X-VERS,GORGON | MUTANT X-VE,AURORA | MUTANT X-VE,BULLSEYE | MUTANT X-,BRUTE | MUTANT X-VER,UATU | MUTANT X-VERS,FIRESTAR | MUTANT X-,TRITON | MUTANT X-VE,IKARIS | MUTANT X-VE,SUMMERS, SCOTT III |,DOC SAMSON | MUTANT ,SASQUATCH | MUTANT X,STACY, GWEN | MUTANT,WOLVERINE | MUTANT X,SHAMAN | MUTANT X-VE,STINGRAY | MUTANT X-,RICHARDS, REED | MUT,GRIMM, BEN | MUTANT"
MASTERMIND V,"PHARAOH RAMA-TUT,CAPTAIN BRITAIN/BRIA,STRIDER,SIR BENEDICT,BLACK KNIGHT V/DANE ,CAPTAIN U.K./LINDA M,ROMA,MEGGAN,PSYLOCKE/ELISABETH B"
"MASTIFF, MINNIE",MASTIFF
MAULER/BRENDAN DOYLE,"SPIDER-MAN/PETER PAR,BOX/ROGER BOCHS,WONDER MAN/SIMON WIL,AURORA/JEANNE-MARIE ,FOREIGNER/RAFAEL BAS,IRON MAN IV/JAMES R."
MAUVIUS,"SHIVER MAN,WONG,BEAST/HENRY &HANK& P,DR. STRANGE/STEPHEN ,WOLVERINE/LOGAN"
"MCDONNELL, OSCAR","DR. OCTOPUS/OTTO OCT,VULTURE/ADRIAN TOOME,SPIDER-MAN/PETER PAR,DUGAN, TIMOTHY ALOYI,DEATHLOK III/MICHAEL,CYBORG X/,HOBGOBLIN V/JASON PH,WATSON-PARKER, MARY ,MYSTERIO/QUENTIN BEC"
"MCGRILL, MARY","SANTA CLAUS/NICK ST.,RETREAD,O'CONNELL, TARYN,ARCHER, ULYSSES SAMS,POPPA WHEELER,MR. FANTASTIC/REED R,RAZORBACK/,WIDE LOAD ANNIE/ANNI,SHE-HULK/JENNIFER WA"
"MCHELE, JEREMY","WILSON, DUBOSE,HELLER, ERIC,CROSS-WALLACE, SIR G,SHANNA/SHANNA O'HARA,AKULIA"
"MCKEEVER, TINY","SUNDOWN/DR. DAVE LOW,SANDMAN/WILLIAM BAKE,CYCLOPS/SCOTT SUMMER,PARKER, MAY,THING/BENJAMIN J. GR,HOGAN, HAROLD J. HAP,WASP/JANET VAN DYNE ,IRON MAN/TONY STARK ,IONELLO, JASON,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,THOMPSON, EUGENE FLA,SCORCHER/,CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,WONG,JAMESON, J. JONAH,ELECTRO/MAX DILLON,THOR/DR. DONALD BLAK,ANT-MAN/DR. HENRY J.,SUB-MARINER/NAMOR MA,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,INVISIBLE WOMAN/SUE ,JAMESON, COL. JOHN ,ANGEL/WARREN KENNETH,OSBORN, LIZ ALLAN,HUMAN TORCH/JOHNNY S,GREEN GOBLIN/NORMAN ,BEAST/HENRY &HANK& P,LEEDS, BETTY BRANT,BATWING/,AVRIL, SALLY,WATSON, ANNA,SHIFFMAN, MAXIE,KINGPIN/WILSON FISK"
"MCPHAIL, NATALIE","RICHMOND, DELROY,BLACK PANTHER/T'CHAL,ROSS, EVERETT KENNET,MEPHISTO,OKOYE,ADAMS, NICOLE NIKKI"
"MCSHANE, PATRICK",RAGA-SHAH
MEDUSA | MUTANT X-VE,"BLOODSTORM | MUTANT ,DR. DOOM | MUTANT X-,PROFESSOR X | MUTANT,IKARIS | MUTANT X-VE"
"MEER, MAX","SABRA/RUTH BAT-SERAP,AGAMEMNON III/,ACHILLES II/HELMUT,GUNTLY, DAVID,HULK/DR. ROBERT BRUC,BANNER, BETTY ROSS T"
"MELLACE, TONY","MELLACE, LUCY SANTIN,HELLSTORM/DAIMON HEL,PUNISHER II/FRANK CA,OLIVIER,DR. STRANGE/STEPHEN ,GADRIEL"
MELONIE,"ADAM 3,031"
MELTER II/BRUNO HORG,"DR. DOOM/VICTOR VON ,TITANIUM MAN III/BOR,BLACK KNIGHT VI/PROF,KRANG II,WHIRLWIND II/DAVID C,RADIOACTIVE MAN II/D"
"MENDELSON, DR. MACK","JEFFRIES, DR.,BERGIER, REBECCA,MICHELLE,PARK, ARCHIE,JOSEPH, SHEVA,BERKELEY, TRAVIS,LIN, PAULA,HAWK,LACOSTE, RAE,IRON MAN IV/JAMES R."
"MERCADO, JOY","MAGMA II/JONATHAN DA,RANDI,KATZENBERG, NICK,ROCKET RACER/ROBERT ,ROBERTSON, AMANDA,TOMBSTONE/LONNIE THO,CLOAK/TYRONE JOHNSON,FIREBRAND II/BROXTEL,KINGSLEY, DANIEL,SET,LOBO, CARLOS,PUMA/THOMAS FIREHEAR,LIZARD/DR. CURTIS CO,MARTHA,SPACE PHANTOM,WILL O' THE WISP/JAC,PARKER, MARY (ROBOT),LOBO, EDUARDO,SCHEMER/RICHARD FISK,PESTER,GRAVITON/FRANK HALL,THOMPSON, EUGENE FLA,SLYDE,SPIDER-MAN/PETER PAR,ROBERTSON, RANDY,SOPHIE,ROBERTSON, JOE,LEEDS, NED,PALERMO, VICTOR,BLACK CAT/FELICIA HA,GHAUR [DEVIANT],HAMMERHEAD,MOON KNIGHT/MARC SPE,CHEKOV, ARTHUR ANTON,ENT,ARRANGER/,URICH, BEN,JONES, SANDY,TASKMASTER,LEEDS, BETTY BRANT,PALERMO, HARRIET ROS,WATSON, ANNA,CALCULUS/JAHAHAREL P,MUGGINS, MAMIE,LLYRA/LLYRA MORRIS,OSBORN, NORMIE,BAMBI,CARNAGE/CLETUS KASAD,FRENCHIE/JEAN-PAUL D,SOLO/,SANDMAN/WILLIAM BAKE,WATSON, KRISTY,SILVER SABLE,PARKER, MAY,GRANT, GLORIA GLORY,FOREIGNER/RAFAEL BAS,CUSHING, KATE,DR. OCTOPUS/OTTO OCT,JOHNSON, ANNA,N'ASTIRH,SWANN, DR. EVAN,JEROME, JASON,NALES, DET. REBECCA ,MR. FANTASTIC/REED R,TYRANNUS,CANDY,CHANG, DR. PHILLIP,LUBENSKI, NATE,VULTURE/ADRIAN TOOME,DAGGER/TANDY BOWEN,JAMESON, J. JONAH,JAMESON, MARLA MADIS,THOR/DR. DONALD BLAK,CHAMELEON/DMITRI SME,DR. STRANGE/STEPHEN ,HOBGOBLIN V/JASON PH,HAMMER, JUSTIN,WATSON-PARKER, MARY ,BANNON, LANCE,CRAWLEY, BETRAND,ROBERTSON, MARTHA,CORONA/DAGNY FORREST,OSBORN, LIZ ALLAN,DRAKE, CARLTON,CARRION II/MALCOLM M,MAULER/BRENDAN DOYLE,SCORPION/MACDONALD G,KENT, CLARK,PROWLER/HOBIE BROWN,OSBORN, HARRY,SHE-HULK/JENNIFER WA,KINGPIN/WILSON FISK"
MERLIN,"PHARAOH RAMA-TUT,CROSS, GENEVIEVE,FERON,SHADOWCAT/KATHERINE ,THING/BENJAMIN J. GR,HAMIR,MEGGAN,CAPTAIN BRITAIN/BRIA,THOMAS, COMMANDER DA,RUSSELL, LISSA,TYRANNUS,BLOOD WRAITH/SEAN DO,ROMA,STUART, DR. ALISTAIR,REAVER/JOSHUA STRAGG,CAPTAIN AMERICA,UATU,VASHTI,SUB-MARINER/NAMOR MA,PHOENIX III/RACHEL S,COWEN, BUCK,KYLUN/COLIN MCKAY,RINGTOSS,WIDGET,MOCKINGBIRD/DR. BARB,NECROM,LE FEY, MORGAN,BODYBAG,HUMAN TORCH/JOHNNY S,PUPPET MASTER/PHILLI,SATURNYNE, OPAL LUNA"
MERLYN,"JOYBOY,YAP,DAYTRIPPER/AMANDA SE,CYPHER/DOUG RAMSEY"
