hero,connection
MARVEL GIRL/JEAN GRE,"SABRETOOTH/VICTOR CR,CAPTAIN MARVEL II/MO,PROFESSOR X DOPPELGA,CHORD, ANDREW,AENTAROS,CORTEZ, FABIAN,SCRIBE,RED GUARDIAN V,SETH II,MAKKARI/MIKE KHARY/I,STYGLUT/,STUART, DR.,BEAST DOPPELGANGER I,SOUTHERN, CANDY,STONE, MARGARET,WOLVERINE SKRULL,ORACLE/LADY SIBYL,SILVER FOX II/ZORA D,CANTOR, VERA,GREY, ELAINE,MAXIMUS [INHUMAN],TOAD/MORTIMER TOYNBE,STUART, DR. ALISTAIR,LYJA LAZERFIST [SKRU,CAMPBELL, DR. RORY,RANDOM II/MARSHALL E,MEDUSA/MEDUSALITH AM,APOCALYPSE/EN SABAH ,INVISIBLE WOMAN/SUE ,BLACK CAT/FELICIA HA,SUMMERS, DEBORAH,SASQUATCH DOPPELGANG,ERG,SERAPH,MURPHY, MELISSA,LEGION II/DAVID HALL,CHIEF EXAMINER,POLARIS/LORNA DANE,DAYTRIPPER/AMANDA SE,DUNCAN, FRED,CANDRA,PUCK DOPPELGANGER II,JONES, JANIS,ENCHANTRESS/AMORA/HE,OMEGA RED/ARKADY ROS,MAGUS,FROG MAN/FROG LE BLA,ARNSTROM,DUGAN, TIMOTHY ALOYI,CRYSTAL [INHUMAN],WEIN, LEN,HOGAN, HAROLD J. HAP,PUCK DOPPELGANGER,HUMAN TORCH DOPPELGA,AUSTIN, GEN.,WORTHINGTON, KATHRYN,CYCLOPS DOPPELGANGER,DELGADO,ESSEX, REBECCA,MAHA YOGI,TANAKA, OPAL,MASTERMIND/JASON WYN,SANGUINE,MAVERICK/CHRISTOPHER,SIRYN/THERESA ROURKE,PRETTY BOY,MOONDRAGON DOPPELGAN,STORM DOPPELGANGER I,VOLSTAGG,OSBORN, LIZ ALLAN,HELLCAT/PATSY WALKER,BOOMER/TABITHA SMITH,LOCKHEED,BRIDGE, GEORGE WASHI,FOREARM,JOSEPH,DOPPELGANGER,SUPER SABRE/MARTIN F,MILLER, STACI MURPHY,HAWK,MCKEEVER, TINY,STRYFE,DRAKE, WILLIAM ROBER,LUMPKIN, WILLIAM WIL,RAPUNZEL,DIRT NAP,IGOR,SKIN/ANGELO ESPINOSA,KATSU'TA'RO,DEADAIR,SHADOWCAT/KATHERINE ,WOLFSBANE DOPPELGANG,BISHOP /,YASHIDA, MARIKO,LIVING TRIBUNAL,BERNARD THE POET,SET,MARTIN, ASHLEY,EXECUTIONER II/SKURG,STRONG GUY/GUIDO CAR,ORPHAN-MAKER/PETER,GREY, DR. JOHN,BLOODY BESS,MASTER MOLD,VIPER II,CORBEAU, DR. PETER,IONELLO, JASON,BIRD MAN/HENRY HAWK,HULK DOPPELGANGER,TOLOC,KARIMA,BLACK KNIGHT V DOPPE,CHANGELING,SHAPANDER, KARIMA,EARTHQUAKE,PENANCE/MONET ST. CR,FURY, COL. NICHOLAS ,KIRBY, JACK,AVALANCHE/DOMINIC PE,SKIDS/SALLY BLEVINS,NEWMARK, LOTUS,SASQUATCH/WALTER LAN,FORGE,ROSS, GEN. THADDEUS ,MS. MARVEL II/SHARON,LINAK,WILFORD, ELISABETH B,AVIA,SENTINELS,TUSK,ALCHEMY/THOMAS JONES,HEADCASE,TRION,LOCKLIN, BEN,EPOCH,BALDWIN, JUSTIN,TAI,SHIVA,SUNDOWN/DR. DAVE LOW,USAGENT/CAPTAIN JOHN,GAMORA,HATCHET-9,BLOB/FRED J. DUKES,NOVA/RICHARD RIDER,PUCK/EUGENE MILTON J,BATTLEAXE II/JEROME ,LEVIN, MAJOR DEBRA,SACK,ASTRA,MR. SINISTER/NATHAN ,ANGEL DOPPELGANGER,KUTUZOV, COL.,MOUNTJOY,RASPUTINA, ILLYANA I,HULK/DR. ROBERT BRUC,THOR III DOPPELGANGE,ONE ABOVE ALL [CELES,WARLOCK III,KID REAPER,DAGGER/TANDY BOWEN,KARNAK DOPPELGANGER,BLACK PANTHER/T'CHAL,GALACTUS/GALAN,SHIP,LIFEFORCE,UNUSCIONE,HARPOON,ANDERSSEN, TANYA,RASPUTINA, ALEXANDRA,DMITRI,CARLISLE, PHILLIP,HOLOCAUST,PSYLOCKE/ELISABETH B,HIRO,KINE, BENEDICT,THANOS,PORCUPINE/ALEX GENTR,DAREDEVIL/MATT MURDO,DARKHAWK DOPPELGANGE,POSITRON/RONNIE,MULTIPLE MAN/JAMES A,DAZZLER/BURTRAM WORT,BERGER, PROF.,LOCKJAW [INHUMAN],MAYHEM/DET. BRIGID O,BANNER, BETTY ROSS T,BRIGHTWIND,MADDICKS, PROFESSOR ,MAGGOTT/JAPHETH,PLANTMAN/SAM SMITHER,THING/BENJAMIN J. GR,HAVOK/ALEX SUMMERS ,FAMINE/AUTUMN ROLFSO,LEE, STAN,SCARLET WITCH/WANDA ,S'YM,MARROW/SARAH ,MAINFRAME II,SPYNE,BLAQUESMITH,HOGAN, VIRGINIA PEPP,UNUS THE UNTOUCHABLE,X-MAN/NATHAN GREY ,QUICKSILVER DOPPELGA,GOTH,LILANDRA NERAMANI [S,MUELLER, AMANDA,MACON, ANGELO,KUKULCAN/VIRAKO/QUET,CH'OD,HALLER, GABRIELLE,WHITE QUEEN/EMMA FRO,STRANGER,NORTHSTAR/JEAN-PAUL ,BLACK BOLT/BLACKANTO,NOVA DOPPELGANGER II,WIDGET,GHAUR [DEVIANT],NIGHTCRAWLER/KURT WA,WHITEOUT,ROGUE /,LEECH,HUSK/PAIGE GUTHRIE,HARDRIVE,DR. DOOM/VICTOR VON ,TOWER,MASTERS, ALICIA REIS,ONSLAUGHT II,SCANNER II,DESTINE, ADAM,MOJO,VISION DOPPELGANGER,CHASIN, MAJOR,RASPUTIN, MIKHAIL,HENDERSHOOT, COLONEL,TESSA,WHITE KING,MAGNETO/MAGNUS/ERIC ,TOSHI,BOWEN, FATHER MICHAE,CYCLOPS/SCOTT SUMMER,BLINDSIDE II/BOBBI C,THUNDERSTRIKE/ERIC K,SPEEDBALL DOPPELGANG,SHAW, SHINOBI,BLACK KING/SEBASTIAN,MOLE,DELUGE,M,WOLFSBANE/RAHNE SINC,SMASHER IV,VAZHIN, ALEXEI MIKHA,OGRE,KATANA/,JOYBOY,ARCLIGHT/PHILLIPA SO,VESSEL,EBONY,RASPUTIN, NIKOLAI,NINA,ANDERSON, CHIEF MAGI,SIMON, ALEX FLORES,PAGE, KAREN,SUGAR MAN,SYNRAITH,IRIDIA [INHUMAN],PIPELINE/CORMICK GRI,MAGIK/ILLYANA RASPUT,CYPHER/DOUG RAMSEY,THUNDERBIRD III/NEAL,SHANG-CHI,WATSON-PARKER, MARY ,COLOSSUS II DOPPELGA,COLOSSUS II/PETER RA,KELLY, SEN. ROBERT E,OBLIVION,BINARY/CAROL DANVERS,COUNT NEFARIA, LUCHI,IMPULSE,SHE-HULK/JENNIFER WA,WEI, LINDA,TRASK, LAWRENCE LARR,LOCUST,MANBOT/BERNIE LACHEN,ZELDA,FIST/,TALBOT, GLENN,SANCTITY/TANYA TRASK,TIMEBOMB/LOUIS JOUBE,PAIBOK, CAPT. [SKRUL,AURORA/JEANNE-MARIE ,AVATAR,RICHARDS, FRANKLINK ,VISION DOPPELGANGER ,MARKO, KURT,SUNFIRE/SHIRO YOSHID,AGEE, REBECCA,MEANY,HERCULES [GREEK GOD],MIMIC/CALVIN RANKIN,CERISE,O'BRIEN, MICHAEL,TIMESLOT,BERYL,GAMBONNO, LUIGI,PIP/PRINCE GOFERN,SUMMERS, NATHAN CHRI,THUNDERBIRD II/JAMES,LAMENT/,ETERNITY/ADAM QADMON,THRENODY,SZARDOS, MARGALI,O'DONNELL,KONIEV, DMITRI,SILHOUETTE,ANTHROMORPHO,MOONSTONE/LLOYD BLOC,HARDCASE/HAROLD HARR,NAMORITA DOPPELGANGE,DESTINY II/IRENE ADL,ANGEL/WARREN KENNETH,HOBGOBLIN,BARRAGE,GUARDIAN V/JAMES MAC,DIRGE/,LUPO,ASKANI,TITAN,HUMAN TORCH/JOHNNY S,DEADBOLT,CORNELIUS, DR.,QUARTERMAIN, CLAY,BALLANTINE, KAYLA,KEY/,TRASK, DR. DONALD TR,CRIMSON,ZERO,KRAVEN THE HUNTER/SE,BEETLE/ABNER RONALD ,ROBERTS, TED,JONES, TIMOTHY,MERRYWEATHER, IRENE,JAMIL,SPIDER-MAN CLONE/BEN,BEAUTIFUL DREAMER,MIDGET,ENTITY II,DOMINUS,KISMET/J'RIDIA STARD,PIXIE/ [ETERNAL],NORTHSTAR DOPPELGANG,MACTAGGERT, MOIRA KI,N'ASTIRH,RAMON,MURMUR II/ARLETTE TR,IRON MAN V/TEEN TONY,EXPEDITER II/ZOE CUL,FLEX/ADRIAN CORBO,GAUNTLET,RANSOME, JENNIFER AM,KATH,MR. FANTASTIC/REED R,COBALT II,STANCHEK, DR.,KURASOV, SIMYON BORI,SCALPHUNTER,EXPEDITER/JOHN WRAIT,ELECTRO/MAX DILLON,DR. STRANGE/STEPHEN ,POLARIS DOPPELGANGER,LONGBOW/AMELIA GREER,VANISHER,BANNON, LANCE,KRAMER, STACEY,ZALADANE,PIERCE, DONALD,HIGH EVOLUTIONARY/HE,CAT MAN/HORGAN,THUNDERBIRD/JOHN PRO,CLOWN/CRAFTY ELIOT F,PENANCE III,SPIDER-WOMAN II/JULI,FREDERICKS, GENERAL,KLEINSTOCK, HARLAN,SELENE,LUCIFER,SHAARA, MR.,MULTIPLE MAN DOPPELG,BRAIN CELL/,KA-ZAR/KEVIN PLUNDER,DEATHBIRD [SHI'AR],ARISHEM [CELESTIAL],LIGHTSPEED/JULIE POW,MODT,ARIZE,BLACK KNIGHT V/DANE ,WOLVERINE/LOGAN ,BLACK TOM CASSIDY,SHAMAN/MICHAEL TWOYO,JONES, RICHARD MILHO,GHOST RIDER III/DAN ,DURAN, CONAL,USAGENT DOPPELGANGER,AMPHIBIUS,ANT-MAN II/SCOTT HAR,KYMRI,WORTHINGTON, WARREN ,CALLISTO,ADAM X,ROBERTSON, JOE,GLADIATOR II,TSURAYABA, MATSUO,BALDER [ASGARDIAN],CANCELLATOR,WINTHROP, DESIREE,MUTANT MASTER,NECROMANCER/DR. STEP,HUMAN TORCH ANDROID/,LONGSHOT,SUPER SKRULL/KL'RT,QUASAR II,WARHAWK III/TOM NAKA,DEATHLOK III/MICHAEL,HILARY,QUASAR DOPPELGANGER,CR'REEE,KNIGHT, MISTY,KO'ICHI,DRAKE, MADELINE BEAT,PYRO/ALLERDYCE JOHNN,BLUDGEON/,LIFELINE/DEACON,GATECRASHER,MEGGAN,SCRAMBLER,REDWING,CORSAIR,LEAD-IN,FATH,MR. JIP,SWARM/FRITZ VON MEYE,SHOTGUN/ZEKE SALLING,FITZROY, TREVOR,STINGER III/,STORM/ORORO MUNROE S,GAMBONNO, ERNESTO,SYNCH/EVERETT THOMAS,GAMBIT/REMY LEBEAU ,STRONG GUY DOPPELGAN,GAMESMASTER/JEREMY,WILD CHILD/KYLE GIBN,THOR/DR. DONALD BLAK,DOMINO III/BEATRICE/,ROBINSON, LUCY,BARBARUS,GLUB,CARMODY, MRS.,MOREAU, PHILLIP,RINGMASTER/MAYNARD T,MASQUE,REVERB,JUBILEE/JUBILATION L,WOLVERINE DOPPELGANG,PIXIE II/,TILBY, TRISH/PATRICI,KINGPIN/WILSON FISK,SLEEPWALKER,PHARAOH RAMA-TUT,BAILEY, SARA GREY,HURRICANE III,BOND,FIRESTAR/ANGELICA JO,SUNSPYRE/LEYU YOSHID,RED RAVEN,DESTINE, NEWTON,SHADOW KING/AMAHL FA,FONTAINE, CINDER,SPIRAL,GAEA,IRON MAN DOPPELGANGE,MIRAGE II/DANIELLE M,LADY DEATHSTRIKE/YUR,HUSSAR,APE/,THING DOPPELGANGER I,BLACK DEATH/DR. IVAN,MARVEL BOY VI,POWER, MARGARET,ANAIS,MARVEL GIRL DOPPELGA,HUNTER, STEVIE,DARK ONE,WALLOP/WALTER DESTIN,KARNAK [INHUMAN],CRIMSON COMMANDO/FRA,SHATTERSTAR II/GAVEE,EDGERTON, MR.,SPIDER-MAN/PETER PAR,GYRICH, HENRY PETER,DR. DRUID/ANTHONY LU,CRIMSON CRUSADER/ROR,DARCO,ROSSI, COL. MICHAEL ,MOON KNIGHT/MARC SPE,BEAST DOPPELGANGER,JUGGERNAUT/CAIN MARK,ST. CROIX, LOUIS,PUPPET MASTER/PHILLI,DEUTSCH, GEN.,NANNY II,ZIRAN,PROFESSOR X/CHARLES ,LEEDS, BETTY BRANT,MELTER/BRUNO HORGAN,LANE, LOIS,NAIP, SYNTHIA,LUNA/LUNA MAXIMOFF [,SUMMERS, PHILIP,LLYRA/LLYRA MORRIS,ERISHKIGEL II/HOLLY ,SUPREME ONE,ERIC THE RED [SHI'AR,BLOCKBUSTER III/MICH,WARP SAVANT,MOREAU, DAVID,FERAL/MARIA CALLASAN,IMP/PANDORA DESTINE,ANDROMEDA/ANDROMEDA ,MOLE MAN/HARVEY RUPE,PRISM,IRON MAN/TONY STARK ,NEREEL,GAMBLE, GRACIE,KRUGGAR,WRAITH II/HECTOR REN,RICTOR/JULIO ESTEBAN,STARBOLT,JAHF,DE LA FONTAINE, CONT,WAR/ABRAHAM LINCOLN ,PHOENIX II,WONG,ALVAREZ, CARLY,ICEMAN/ROBERT BOBBY ,BANSHEE/SEAN CASSIDY,JONES, GABE,TRITON,FALCON/SAM WILSON,MOCKINGBIRD/DR. BARB,WISDOM, PETER,KRISTOFF/KRISTOFF VE,MR. FANTASTIC DOPPEL,FIRESTAR DOPPELGANGE,BLACK KNIGHT IV/PROF,PROSH,NELSON, FRANKLIN FOG,SABRA/RUTH BAT-SERAP,CHANG, IMEI,NIGHT,HARD BOILED HENWY,CORAL,WARLOCK II/ADAM WARL,MANDARIN,KENT, CLARK,SUMMERS, MADELYNE MA,LANG, DR. STEVEN,BOUDREAUX, BELLA DON,HODGE, CAMERON,SPIDER-WOMAN/JESSICA,KAREL,PETROVITCH, IVAN,ARON [WATCHER],MASTER MOLD II,RAZA LONGKNIFE,HELLEN,QUICKSILVER/PIETRO M,COUNTERWEIGHT II/KAT,BLACK KNIGHT IV DOPP,FATALE/PAMELA GREENW,GAMMENON [CELESTIAL],CERA, KAY,PISTON/ANDREI SEMYAN,MALICE IV,CLAREMONT, CHRIS,THOMPSON, EUGENE FLA,MISTER HYDE/CALVIN Z,SAURON/DR. KARL LYKO,DIABLO/ESTEBAN DE AB,AGEE, DR. AUBREY,UATU,DAZZLER II/ALLISON B,D'AURIA, JACK,MOON WOLF/,SWEEPZWEAK,THANOS DOPPELGANGER,EXECUTIONER IV,NOVA II/FRANKIE RAYE,TATSU'O,WIPEOUT,DONALDSON, LINDA,COCKRUM, DAVE,KILLIAN,VINDALOO/,BODYBAG,TRASK, DR. BOLIVAR,BRAINCHILD,GREEN GOBLIN/NORMAN ,WONDER MAN/SIMON WIL,SHANNA/SHANNA O'HARA,WARSTAR,HULK DOPPELGANGER II,PUNCHOUT,GROTESK,WONDER MAN DOPPELGAN,DA COSTA, EMMANUEL,DELGADO, FATHER,MAD DOG/COLONEL BUZZ,EJULP,CARTER, TAD,COOPER, DR. VALERIE,WASP/JANET VAN DYNE ,DEATHURGE,HERCULES DOPPELGANGE,STONEWALL/LOUIS HAMI,FOXBAT,CHENEY, LILA,DRAGONFLY/VERONICA D,MADDICKS, ARTHUR ART,CANNONBALL II/SAM GU,CAPTAIN BRITAIN/BRIA,SUNSPOT/ROBERTO DACO,WENDY,NALES, DET. REBECCA ,KRAMER, KENNY,SPEEDBALL/ROBBIE BAL,YETI,MAM'SELLE HEPZIBAH,JAMESON, J. JONAH,RANGER II,DARK BEAST/HENRY MCC,WANDERER,OZYMANDIAS,CAPTAIN AMERICA DOPP,HEMINGWAY,ZABU,CALIBAN/,REAPER II,BEAST/HENRY &HANK& P,INFECTIA/JOSEPHINE,WAXWORK,EENY,GRACE,QUASAR III/WENDELL V,STRUCKER, ANDREA,GORGON [INHUMAN],REESE, MURRAY,CLOAK/TYRONE JOHNSON,REDEEMER/CRAIG SAUND,WHIRLWIND/DAVID CANN,DEVOS THE DEVESTATOR,NAMORITA/NITA PRENTI,THINKER,FLORES, JAMIE,SERSI/SYLVIA,JARVIS, EDWIN ,COY, GENERAL NGUYEN ,WIZ KID/TAKESHI MATS,RED GHOST/IVAN KRAGO,LIVING MONOLITH/AHME,CHROME/,JONES, CHARLOTTE,DAREDEVIL DOPPELGANG,DESOLATION/,PROSPERO, DR./HARPER,TEMPEST/GRANNZ,BEAUTIFUL DREAMER II,REQUIEM/,VISION ,ANT-MAN/DR. HENRY J.,EEL/LEOPOLD STRYKE,YUKIO,STATIC,VERTIGO II,RADIUS/JARED CORBO,WILFORD, BONNIE,RICHARDS, FRANKLIN B,DARKHAWK/CHRIS POWEL,BELDAME,KRUEGER,CHAMBER/JONOTHON STA,HARKNESS, AGATHA,BROADSIDE,PAM,QUASAR DOPPELGANGER ,CYLLA II,PLAGUE,KONIEV, MRS.,MUSTANG/,RUCKUS,SILVER SURFER/NORRIN,HAWKSHAW,BLACK WIDOW/NATASHA ,VOGE, TULLAMORE,MOON KNIGHT DOPPELGA,CARGIL/JOANNA CARGIL,EQUINOX/TERRY SORENS,GEE/ALEX POWER,YAP,EL TIGRE,MESSENGER, TOBIAS,TARBABY,PARKER, MAY,SCRATCH,MINOR DOMO,CREED, GRAYDON,SCARLET WITCH DOPPEL,MOONDRAGON/HEATHER D,CARTER, PEGGY,FRANKENSTEIN MONSTER,VOGHT, AMELIA,UNICORN/MYLOS MASARY,NIGHTSIDE,MORBIUS/DR. MICHAEL ,CAPTAIN AMERICA,HUDSON, HEATHER,KLEINSTOCK, SVEN,PROVENZANO, PAULIE,ANNALEE,POWER, DR. JIM,MILLER, CHRIS,MYSTIQUE/RAVEN DARKH,SUB-MARINER/NAMOR MA,MS. NOVA,PHOENIX III/RACHEL S,REYES, DR. CECELIA,SCARECROW/EBENEZER L,UGLY JOHN/STEVE,CANNONBALL/JACK PULV,MARTIN, TERI,LIVING LIGHTNING/MIG,FIZ [SKRULL],DRAX/ARTHUR DOUGLAS,EMPLATE/MARIUS ST. C,MESMERO,HELA [ASGARDIAN],PSYNAPSE,AHAB/RORY CAMPBELL,FIREFIST/RUSTY COLLI,COUNTERWEIGHT/JACK P"
"MARX, DR.","BRICKMAN, SEN. MILES,MASTER MOLD III,MARVEL GIRL/JEAN GRE,MASTER MOLD II"
MASTER LINK/WILLIS H,"SLEEPWALKER,SHERIDAN, RICHARD RI,HYPERION,KISMET/J'RIDIA STARD,UPLINK/HECTOR FUENTE,MISSING LINK II/RAY ,DARKHAWK/CHRIS POWEL,COOPER, WHITNEY III,CONOVER, ALYSSA,DEATHLOK III/MICHAEL,RAMBO,8-BALL/,WEAK LINK/ERNIE MILL,COBWEB"
MASTER MOLD,"STORM/ORORO MUNROE S,WHITE KING,SANCTITY/TANYA TRASK,ICEMAN/ROBERT BOBBY ,CYCLOPS/SCOTT SUMMER,BANSHEE/SEAN CASSIDY,ROSS, GEN. THADDEUS ,VANISHER,WOLVERINE/LOGAN ,SOUTHERN, CANDY,ANGEL/WARREN KENNETH,ROSSI, COL. MICHAEL ,MCCOY, EDNA ANDREWS,COLOSSUS II/PETER RA,GREY, DR. JOHN,NIGHTCRAWLER/KURT WA,CORBEAU, DR. PETER,TRASK, DR. BOLIVAR,BEAST/HENRY &HANK& P,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE,MCCOY, NORTON,LANG, DR. STEVEN"
MASTER PROGRAMMER,"KANNOR, ORLANDO,WADE, AGENT JOE,JAMESON, J. JONAH,YIN, ANGELA,DR. OCTOPUS II/CAROL,SMYTHE, ALISTAIR ALP,SPIDER-MAN CLONE/BEN,TSO, JASON,TRAINER, DR. SEWARD,ELLIS, KEN,BRIGGS, AGENT STEPHA,OVERRIDE/DR. GREGORY,LOOTER/NORTON G. FES,GREEN GOBLIN IV/PHIL,BRADLEY, CARRIE,STUNNER/ANGELINA BRA,EL TORO NEGRO/SERGIO,MARTINEZ, LINETTE,JOYSTICK/JANICE,PRO, LE/"
MATHEMANIC/THOMAS SO,"CORONARY/JIMMY SHARP,FURMINTZ, HARMON,JUSTICE II/VANCE AST,IMPULSE II/DWIGHT HU,PRETTY PERSUASIONS/H,TURBO II (A)/MICHIKO,CHORD, ANDREW,FIRESTAR/ANGELICA JO,GEE/ALEX POWER,HENDERSON, CAROL,SPIDER-MAN CLONE/BEN,HINDSIGHT LAD/CARLTO,NAMORITA/NITA PRENTI,THING/BENJAMIN J. GR,TAI II,MARISSA (OF GENE-TEC,NOVA/RICHARD RIDER,FLORES, DAHLIA,RIDER, GLORIA,ROSEN, WALTER,ASYLUM/,SPEEDBALL/ROBBIE BAL,NIGHT THRASHER/DUANE,TIMESLIP/RINA PATEL,SILHOUETTE,TERRAX II/TYROS,RIDER, CHARLES,ASYLUM II/HENRIQUE M,CHEN, DR.,GENECIDE,FLORES, SHANICE,SPHINX II,ADMIRAL PROTOCOL/,SPEEDBALL II/DARRION,BLOODSTRIKE/ERIC CON,HUMAN TORCH/JOHNNY S,MIDNIGHT'S FIRE/,RAGE/ELVIN DARYL HAL,HELIX/RAFAEL CARAGO,SPROCKET,BALDWIN, JUSTIN"
MAVERICK/CHRISTOPHER,"SABRETOOTH/VICTOR CR,OMEGA RED/ARKADY ROS,DUGAN, TIMOTHY ALOYI,SICKLE II/,CYCLOPS/SCOTT SUMMER,BLOB/FRED J. DUKES,WOLVERINE/LOGAN ,JACKSON, BRENT,BOLT II/CHRIS BRADLE,SUNFIRE/SHIRO YOSHID,PUCK/EUGENE MILTON J,SILVER FOX II/ZORA D,CHENEY, LILA,FERGUSON, ISABEL,IVANOVA, ELENA,FURY, COL. NICHOLAS ,CORRIGAN, ARCHIBALD ,EXPEDITER/JOHN WRAIT,HAMMER IV/,PUSHKIN, IVAN,GAMBIT/REMY LEBEAU ,O'DONNELL,YUKIO,MAJOR DOMO,ICEMAN/ROBERT BOBBY ,FORGE,TSURAYABA, MATSUO,BIRDY,CARTER, SHARON,BEAST/HENRY &HANK& P,JUBILEE/JUBILATION L,PROFESSOR X/CHARLES ,MARVEL GIRL/JEAN GRE,MOJO,TYGER TIGER/JESSAN H"
"MCBRIDE, BEATRICE","CAPUTO, DR. JULIA,SPIDER-MAN/PETER PAR,SHRIEK/SANDRA DEEL/F,PARKER, MAY,WATSON-PARKER, MARY"
"MCCALL, MEREDITH | T","VISION ,CRYSTAL [INHUMAN],CENTURY,LUMPKIN, WILLIE | TI"
"MCKNIGHT, BOB","IRON MAN/TONY STARK ,CAPTAIN AMERICA,SENSATIONAL HYDRA/A ,DUGAN, TIMOTHY ALOYI"
MECHAMAGE/,"UNION JACK III/JOEY ,CAPTAIN MARVEL II/MO,MAGRUDER, ALLIE,BISHOP /,DAKIMH THE ENCHANTER,THING/BENJAMIN J. GR,WOLVERINE/LOGAN ,HERCULES [GREEK GOD],BETA RAY BILL,ZCANN,NURO,SILVERCLAW/LA GARRA ,VOSTOK,STARFOX/EROS,TEN FOR,AVIOS,SPIDER-MAN/PETER PAR,SZARDOS, MARGALI,VISION ,DAN-FARR,EGO,INVISIBLE WOMAN/SUE ,INSHALLAH, KHALID,GLADIATOR II,BLACKHEART,NIGHTCRAWLER/KURT WA,MOWAT, FARLEY,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,ROGUE /,RONAN THE ACCUSER [K,WONDER MAN/SIMON WIL,PROFESSOR X/CHARLES ,SILVER SURFER/NORRIN,USAGENT/CAPTAIN JOHN,WASP/JANET VAN DYNE ,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,MOONDRAGON/HEATHER D,TRIATHLON/DELROY GAR,HULK/DR. ROBERT BRUC,MR. FANTASTIC/REED R,ST. THOMAS, JULES,SPEEDBALL/ROBBIE BAL,CAPTAIN AMERICA,FAYRELYTE STRONGHEAR,BLACK PANTHER/T'CHAL,GAMBIT/REMY LEBEAU ,BLOOD BROTHERS,DARKSTAR/LAYNIA SERG,THOR/DR. DONALD BLAK,SUB-MARINER/NAMOR MA,THUNDERBIRD III/NEAL,JACK OF HEARTS/JACK ,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,SUPREME INTELLIGENCE,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
