hero,connection
SIGN/,"PALADIN/PAUL DENNIS,M,JET-BLACK/,SKIN/ANGELO ESPINOSA,CHAMBER/JONOTHON STA,SYNCH/EVERETT THOMAS,NOY,JUBILEE/JUBILATION L,NIGHTWIND/,SPOILSPORT/"
SIGYN,"ENCHANTRESS/AMORA/HE,HODER [ASGARDIAN],SIF,HEIMDALL [ASGARDIAN],VIZIER,HOGUN [ASGARDIAN],LOKI [ASGARDIAN],TYR,RIGER,MAKKARI/MIKE KHARY/I,KINCAID, JIMMY,ZURAS,ODIN [ASGARDIAN],EXECUTIONER II/SKURG,FRIGGA,THOR II/ROGER RED NO,HILDEGARDE [ASGARDIA,AJAK/TECUMOTZIN [ETE,BETA RAY BILL,ZEUS,NOBILUS,BLAKE, DR. DONALD,DORMAMMU,TAGAR,THOR/DR. DONALD BLAK,BLITZIANA,HERMOD [ASGARDIAN],HOBBS, HARRIS,ANAK,KINCAID, DR. JANE FO,BALDER [ASGARDIAN],VOLSTAGG,HIGH EVOLUTIONARY/HE,HERA/AUGUSTINE JONES,LUMINOR,HELA [ASGARDIAN],FLAME II,KARNILLA [ASGARDIAN],BLAKE, DR. DONALD (C,FANDRAL [ASGARDIAN]"
SILENCER,"STEWART, MACKINLEY,SCARPETTI, ALPHONSE,WATSON-PARKER, MARY"
SILVER,"HALE, JONAS,TALISMAN II/ELIZABET,BEETLE/ABNER RONALD ,BOOMERANG/FRED MYERS,WINDSHEAR/COLIN ASHW,BOX IV/MADISON JEFFR,NAMORITA/NITA PRENTI,AURORA/JEANNE-MARIE ,WOLVERINE/LOGAN ,WHIPLASH/MARK SCARLO,MASTER/ESHU,SHAMAN/MICHAEL TWOYO,DIAMOND LIL/LILLIAN ,NOVA/RICHARD RIDER,PUCK/EUGENE MILTON J,HIGGINS, SAMUEL,PATHWAY/LAURA DEAN,RHINO,GUARDIAN/JAMES MACDO,SPEEDBALL/ROBBIE BAL,HUDSON, HEATHER,NORTHSTAR/JEAN-PAUL ,SPIDER-MAN/PETER PAR,PERSUASION/KARA KILL,NIGHT THRASHER/DUANE,WILD CHILD/KYLE GIBN,WITCHFIRE,SILHOUETTE,SASQUATCH/WALTER LAN,DR. STRANGE/STEPHEN ,FORGE,HAMMER, JUSTIN,WHIZZER III/JAMES SA,NEMESIS,CONSTRICTOR/FRANK PA,DRAKE, CARLTON,DR. DOOM/VICTOR VON ,AURIC/,FRIEDLANDER, SHARON,DISCUS,HYDROMAN/MORRIE BENC,STILETTO,SPHINX"
SILVER II,"JUSTICE II/VANCE AST,BEETLE/ABNER RONALD ,FIRESTAR/ANGELICA JO,NOVA/RICHARD RIDER,PLUTONIUM,CRIMSON COWL II/,CADMIUM,POWER MAN/ERIK JOSTE,JOLT/HALLIE TAKAHAMA,HAFNIUM,IRON FIST/DANIEL RAN,SWORDSMAN III/PHILIP,MAGDALENE/MARISSA DA,CITIZEN V II/HELMUT ,CALIFORNIUM,IRON,BERYLLIUM,SPEEDBALL/ROBBIE BAL,RADIUM,SPIDER-MAN/PETER PAR,KHANDRUVITCH, DR. VA,NIGHT THRASHER/DUANE,GOLD,MOONSTONE II/KARLA S,WHITE TIGER II/,SCREAMING MIMI/MELIS,DARKHAWK/CHRIS POWEL,CAGE, LUKE/CARL LUCA,URANIUM,CESIUM,DAREDEVIL/MATT MURDO,BRIDGE, GEORGE WASHI,MCLAREN, MEGAN,EUROPIUM,FIXER II/PAUL NORBER,RAGE/ELVIN DARYL HAL,NEPTUNIUM,CITIZEN V III/DALLAS"
SILVERCLAW/LA GARRA,"PHARAOH RAMA-TUT,UNION JACK III/JOEY ,KULAN GATH,FIRESTAR/ANGELICA JO,RED GUARDIAN V,BLACK KNIGHT V/DANE ,COLLINS, DEMITRIUS,THING/BENJAMIN J. GR,JARVIS, EDWIN ,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,WIZARD/BENTLEY WITTM,NURO,YELLOWJACKET III/HEN,VOSTOK,STARFOX/EROS,TEN FOR,AVIOS,SPIDER-MAN/PETER PAR,BARRANCO, MARIA ESME,VISION ,SERESTUS,EGO,CAPTAIN MARVEL III/G,SCARLET CENTURION,HARKNESS, AGATHA,ROGUE /,WONDER MAN/SIMON WIL,LIPSCOMB, DR. ANGELA,STINGRAY/DR. WALTER ,SILVER SURFER/NORRIN,BLACK WIDOW/NATASHA ,PELIALI,USAGENT/CAPTAIN JOHN,HOGAN, HAROLD J. HAP,WASP/JANET VAN DYNE ,NOVA/RICHARD RIDER,IRON MAN/TONY STARK ,SERGEI,LANG, CASSANDRA CASS,TRIATHLON/DELROY GAR,HULK/DR. ROBERT BRUC,ST. THOMAS, JULES,CAPTAIN AMERICA,FAYRELYTE STRONGHEAR,VANGUARD/NICOLAI KRY,TORG,GAMBIT/REMY LEBEAU ,BLOOD BROTHERS,THOR/DR. DONALD BLAK,JACK OF HEARTS/JACK ,COLOSSUS II/PETER RA,ATTUMA,RED GUARDIAN III/DR.,HAWK,BINARY/CAROL DANVERS,FIREBIRD/BONITA JUAR,SUPREME INTELLIGENCE,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
SILVERMANE/SILVIO MA,"STRUCKER, ANDREA,GREEN GOBLIN III/BAR,URICH, DORIS,PETROVITCH, IVAN,CLOAK/TYRONE JOHNSON,SLOAN, DR.,TOMBSTONE/LONNIE THO,ROSE IV/JACOB JAKE C,STRONGHOLD/,CICERO, CAESAR BIG C,FORTUNATO,NAMORITA/NITA PRENTI,TERROR II,COY, GENERAL NGUYEN ,SMITHSON, T.B.,MAN-KILLER/KATRINA L,SCARLET WITCH/WANDA ,VIPER II,PUNISHER II/FRANK CA,THORPE, GAVIN,YELLOWJACKET III/HEN,STRUCKER, ANDREAS,JONIN,SCHEMER/RICHARD FISK,THOMPSON, EUGENE FLA,FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,UATU,BOLT/LAWRENCE EVANS,ANSWER,WHITMAN, DEBRA,ROBERTSON, JOE,LEEDS, NED,BUCKY VI/,FISK, VANESSA,BLACK CAT/FELICIA HA,SLUG/ULYSSES X. LUGM,HAMMERHEAD,NELSON, DEBBIE HARRI,VON STRUCKER, WERNER,DEATHLOK III/MICHAEL,HUMAN TORCH/JOHNNY S,CHEKOV, ARTHUR ANTON,ICHIHARA, SHIGERU,ARRANGER/,URICH, BEN,LEEDS, BETTY BRANT,WATSON, ANNA,SHA SHAN,DEWOLFF, JEAN,MUGGINS, MAMIE,COLLINS, NICK,BLACK WIDOW/NATASHA ,FONDOZZI, MICKEY,ROLLINS, MRS.,MAN-MOUNTAIN MARKO,TURBO II (A)/MICHIKO,DUGAN, TIMOTHY ALOYI,ANGEL IV,NOMAD III/JACK MONRO,SPIDER-MAN CLONE/BEN,PARKER, MAY,NOVA/RICHARD RIDER,GRANT, GLORIA GLORY,WORD II/,BLACK KING/SEBASTIAN,CUSHING, KATE,THUNDERBALL/DR. ELIO,FIRESTRIKE/DALTON BE,BLACKWING/JOSEPH MAN,FORTUNATO, GIACOMO J,TRIATHLON/DELROY GAR,BARON STRUCKER/WOLFG,STACY, ARTHUR,FREEMAN, DUANE JEROM,WARBOW/,MADAME MASQUE VI,DAGGER/TANDY BOWEN,JAMESON, J. JONAH,CHAINSAW/,HAMMER, JUSTIN,WATSON-PARKER, MARY ,BANNON, LANCE,EL JAGUAR,NELSON, FRANKLIN FOG,MICROCHIP/LINUS LIEB,DAREDEVIL/MATT MURDO,JACKHAMMER,TRAYNOR, HARLEY,DREADNAUGHT,BINARY/CAROL DANVERS,BARRACUDA/,OSBORN, HARRY,KINGPIN/WILSON FISK"
SIMBUS,"BETA RAY BILL,LUMINOR,HOGUN [ASGARDIAN],THOR/DR. DONALD BLAK,BLITZIANA,RIGER,KINCAID, JIMMY,ANAK,BALDER [ASGARDIAN],LOGA II"
"SIMON, FELIX","SIMON, ALEX FLORES,KNUTZ, CINDY,CUMMINGS, DIANE,NEWMARK, LOTUS,SAROYAN, NEAL,IT,MAGNOR,DELAZNY, DORIAN,MARSHALL, GRANT,DR. VAULT,MUNSON, CLAUDIA,WONDER MAN/SIMON WIL,BEAST/HENRY &HANK& P,LOPEZ, MARIA II,O'BRYAN, BOB"
"SINGH, DR.","WINDY,ST. CROIX, CLAUDETTE"
SINTARIIS,"R'TEE,NURO,FIZ [SKRULL],BASALTAR,SPUNJE"
SKARLET,"KEMPLETON, PROFESSOR,M'SHULLA"
SKOOKA,"GRUX,IZZIFIZZ,VORZEN,JURIAS,STRACU,TRYKUR,HYZAKTL,QIRMET,UR-LINI,UNI-LORD,GRAND OVERSEER,OJANI,DARK COUNSEL/VARTU,PRADDA FOL,HUNKIR,UNIT 101101,BETA RAY BILL,TYN-DARMUTH,BLACKBODY,GRESIG,HRILL,SILVER SURFER/NORRIN,KHIRN,QUASAR III/WENDELL V"
SKYHAWK/WINSTON BILL,"RUIZ, RIGGER,EARTH-LORD/KYLE BROC,WIND-WARRIOR/PAMELA ,SIF,MASTERSON, KEVIN,HOGUN [ASGARDIAN],BLOODAXE/JACKIE LUKU,STONE, LT. MARCUS,ODIN [ASGARDIAN],JACKSON, ANDREW JOCK,BALDER [ASGARDIAN],STEELE, MARCY MASTER,VOLSTAGG,MAJOWSKI, SAM MOTHER,COVEY, LAWRENCE K.,FANDRAL [ASGARDIAN]"
SLADE,"MURDOCK, BATTLING JA,PAGE, KAREN,NELSON, FRANKLIN FOG,ABSORBING MAN/CARL C,DAREDEVIL/MATT MURDO,FIXER/SWEENEY"
SLASHER,"IRON MAN/TONY STARK ,SKARLET,KLINE, MR.,RODGERS, MARIANNE,DEMITRIUS,KEMPLETON, PROFESSOR,M'SHULLA,CRANDAL, BEN,BYRD, SEN. HARRINGTO"
SLICK,"GHOST RIDER III/DAN ,MORAN, KEVIN,DR. STRANGE/STEPHEN ,GORN,PAIN"
SMASHER IV,"DEATHBIRD [SHI'AR],CAPTAIN MARVEL II/MO,D'KEN [SHI'AR],GLOM,MODT,WOLVERINE/LOGAN ,RAZA LONGKNIFE,HUSSAR,SCARLET WITCH/WANDA ,ORACLE/LADY SIBYL,CORBEAU, DR. PETER,WORM,ANTRO,BEL-DANN, GEN.,LILANDRA NERAMANI [S,GREY, ELAINE,CH'OD,KARNAK [INHUMAN],TEMPEST/GRANNZ,EARTHQUAKE,CARTER, JIMMY,BLACK BOLT/BLACKANTO,MEDUSA/MEDUSALITH AM,VISION ,ANT-MAN/DR. HENRY J.,ULTIMUS,MENTOR II,GLADIATOR II,ARACHNE,ANGEL/WARREN KENNETH,THERAK,NIGHTCRAWLER/KURT WA,QUASAR II,TITAN,RONAN THE ACCUSER [K,WONDER MAN/SIMON WIL,SHATTERAX,PROFESSOR X/CHARLES ,WARSTAR,G'ANYM,CR'REEE,FANG II,ERIC THE RED [SHI'AR,SUPREMOR,CYCLOPS/SCOTT SUMMER,MIDGET,THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,CORSAIR,NEREEL,ASTRA,STARBOLT,CAPTAIN BRITAIN/BRIA,ARAKI [SHI'AR],MR. FANTASTIC/REED R,NIGHTSIDE,ANALYZER,ELECTRON,STORM/ORORO MUNROE S,PHOENIX II,BLACK PANTHER/T'CHAL,MAM'SELLE HEPZIBAH,FIRELORD/PYREUS KRIL,BANSHEE/SEAN CASSIDY,RAKSOR [SKRULL],TRITON,KORATH THE PURSUER,MOCKINGBIRD/DR. BARB,COLOSSUS II/PETER RA,BEAST/HENRY &HANK& P,MANTA,SPIDER-WOMAN II/JULI,ARAKI II,SUPREME INTELLIGENCE,IMPULSE,QUASAR III/WENDELL V"
"SMITH, DR. ARMSTRONG","BLACK WIDOW/NATASHA ,NELSON, FRANKLIN FOG,SPIDER-MAN/PETER PAR,TORPEDO III/BROCK JO,PETROVITCH, IVAN,JAMESON, J. JONAH,DAREDEVIL/MATT MURDO,ROBERTSON, JOE,GLENN, HEATHER"
"SNIDER, DET. LOU","WALTERS, BILLY,SPIDER-MAN/PETER PAR,HOBGOBLIN II/RODERIC,BUZZ,JAMESON, J. JONAH,TORK, LT.,YIN, ANGELA,ROBERTSON, JOE,GAUNT/MENDEL STROMM,SPIDER-MAN CLONE/BEN,GREEN GOBLIN V/,GRANT, GLORIA GLORY,WATSON-PARKER, MARY ,TREVANE, DET. CONNOR,ELLIS, KEN,NELSON, FRANKLIN FOG,LEVINE, ABBY,OSBORN, LIZ ALLAN,GREEN GOBLIN/NORMAN ,LEEDS, BETTY BRANT,LEWIS, DEVON,STACY, ARTHUR,WATSON, ANNA,THOMPSON, EUGENE FLA"
SNIPER/VON BURIAN,PUNISHER II/FRANK CA
"SNIPES, DET.","LEWIS, SHIRLEY WASHI,SPIDER-MAN/PETER PAR,BUZZ,JAMESON, J. JONAH,GREEN GOBLIN/NORMAN ,URICH, BEN,LEWIS, DEVON,STACY, JILL,STACY, ARTHUR,WATSON-PARKER, MARY"
"SOFEN, MARION","DOORMAN,UNION JACK III/JOEY ,BOOMERANG/FRED MYERS,SHATTERFIST/,BAYMAX,NOVA/RICHARD RIDER,POWER MAN/ERIK JOSTE,JOLT/HALLIE TAKAHAMA,SCARLET WITCH/WANDA ,DRAGONFLY/VERONICA D,CANNONBALL II/SAM GU,SUNSPOT/ROBERTO DACO,DINAH-SOAR,SUNSTROKE/,EEL II/EDWARD LAVELL,STOCKBRIDGE, DEANNA,VANGUARD/NICOLAI KRY,NIGHT THRASHER/DUANE,THOR/DR. DONALD BLAK,SIRYN/THERESA ROURKE,MOONSTONE II/KARLA S,CARDINAL/CLEMDENON,ICEMASTER/,MR. IMMORTAL,TAKACHIHO, HIRO,FLATMAN,WONDER MAN/SIMON WIL,MAN-APE/M'BAKU,CITIZEN V III/DALLAS,TIGER SHARK/TODD ARL"
SOTEIRA,"WOLVERINE SKRULL,MELLACE, LUCY SANTIN,PUNISHER II/FRANK CA,REVELATION II/,BLAIR, CALEY"
SOUL MAN/FATHER JASO,"HOTSHOT/LOUIS,FURY, COL. NICHOLAS ,REDEEMER/CRAIG SAUND,JONES, MARLO CHANDLE,OGRESS/,LEADER/SAM STERNS,JONES, RICHARD MILHO,AGAMEMNON III/,JAILBAIT/JESS,OMNIBUS/LT. DALLAS,ROCK/SAMUEL JOHN ROC,HULK/DR. ROBERT BRUC,PROMETHEUS II,BANNER, BETTY ROSS T,QUARTERMAIN, CLAY"
SPACE PHANTOM,"CLARK, SARAH,GRIM REAPER/ERIC WIL,PHARAOH RAMA-TUT,CRIMSON DYNAMO III/A,CAPTAIN MARVEL II/MO,BLACK KNIGHT V/DANE ,GAEA,JARVIS, EDWIN ,WASP/JANET VAN DYNE ,GRANT, GLORIA GLORY,JONES, RICHARD MILHO,IRON MAN/TONY STARK ,SCARLET WITCH/WANDA ,PUMA/THOMAS FIREHEAR,LANE, SILAS,CLARK, JOHN,TEMPUS,JEROME, JASON,CAPTAIN MARVEL/CAPTA,LIBRA/GUSTAV BRANDT,SWORDSMAN/JACQUES DU,DORMAMMU,CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,BLACK PANTHER/T'CHAL,JACKSON, STEVE,VISION ,THOR/DR. DONALD BLAK,STARSHINE II/BRANDY ,WATSON-PARKER, MARY ,MANTIS/? BRANDT,ROM, SPACEKNIGHT,FIREFALL/KARAS,HARKNESS, AGATHA,SWORDSMAN II/COTATI,WONDER MAN/SIMON WIL,HAWK,TITANIUM MAN/BORIS B,CALCULUS/JAHAHAREL P,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
SPARK,"CAPTAIN AMERICA,SPIDER-MAN/PETER PAR,FIRESTAR/ANGELICA JO,NIGHT THRASHER/DUANE,THOR/DR. DONALD BLAK,WATSON, KRISTY,THING/BENJAMIN J. GR,PAINTER/WILHELM VON ,BORA,NOVA/RICHARD RIDER,WATSON-PARKER, MARY ,STEELE, MARCY MASTER,HERCULES [GREEK GOD],COLOSSUS II/PETER RA,HUMAN TORCH/JOHNNY S,CARTER, PEGGY,SPEEDBALL/ROBBIE BAL,QUASAR III/WENDELL V"
"SPENCER, TRACY","CAPTAIN AMERICA,VISION ,ANT-MAN/DR. HENRY J.,JARVIS, EDWIN"
SPHINX,"HALE, JONAS,BURLEY, MIKE,TURBO II (B)/MIKE JE,GORGON [INHUMAN],SAYGE,JUSTICE II/VANCE AST,CLOAK/TYRONE JOHNSON,FIRESTAR/ANGELICA JO,LIGHTSPEED/JULIE POW,NAMORITA/NITA PRENTI,RIDER, ROBERT ROBBIE,THING/BENJAMIN J. GR,EMPRESS R'KILL [SKRU,QUICKSILVER/PIETRO M,COUNTERWEIGHT II/KAT,RHINO,ADORA,HOLLYWOOD,KARNAK [INHUMAN],FURY, COL. NICHOLAS ,SPIDER-MAN/PETER PAR,UATU,BLACK BOLT/BLACKANTO,MEDUSA/MEDUSALITH AM,SILVER,NIGHT THRASHER/DUANE,SILHOUETTE,INVISIBLE WOMAN/SUE ,RIDER, CHARLES,DONYELL,DARKHAWK/CHRIS POWEL,COOPER, ROGER CAPS,FIREFLY,WHIZZER III/JAMES SA,BANDIT/,SPEEDBALL II/DARRION,SPHINX II,CONSTRICTOR/FRANK PA,THRAXON,HUMAN TORCH/JOHNNY S,AURIC/,DILLON, BERNIE,DISCUS,DR. SUN,TURBO II (A)/MICHIKO,BOMBSHELL/,BOOMERANG/FRED MYERS,BEETLE/ABNER RONALD ,CONDOR,CRYSTAL [INHUMAN],GEE/ALEX POWER,DORREK [SKRULL],SPIDER-MAN CLONE/BEN,HINDSIGHT LAD/CARLTO,CRIMEBUSTER/FRANK MO,WHIPLASH/MARK SCARLO,NOVA/RICHARD RIDER,RIDER, GLORIA,COMET/HARRIS MOORE,MR. FANTASTIC/REED R,SPEEDBALL/ROBBIE BAL,TRUTH II,NOVA-PRIME,GALACTUS/GALAN,TERRAX II/TYROS,DR. STRANGE/STEPHEN ,HAMMER, JUSTIN,TRITON,DIAMONDHEAD/DYKER,DRAKE, CARLTON,LOCKJAW [INHUMAN],POWERHOUSE/RIEG DAVA,KARIM, MERYET,HYDROMAN/MORRIE BENC,STILETTO,NIELS"
SPIDER-MAN CLONE/BEN,"BYRNES, GAYLE WATSON,STRONGARM II/ARMSTRO,BUZZ,GRIM HUNTER/KRAVINOF,ROSE IV/JACOB JAKE C,MUSE/SHANNON FITZPAT,CICERO, CAESAR BIG C,FLARE/,BRYCE, ARCHER,RAVEN, MATTHEW,SCORPIA,LIZARD/DR. CURTIS CO,DEWOLFF, MEREDITH,CUSSLER, PHILLIP JR.,CONNORS, BILLY,DR. OCTOPUS II/CAROL,ROBERTSON, JOE,INVISIBLE WOMAN/SUE ,BLACK CAT/FELICIA HA,WINTHROP, DESIREE,ARMSTRONG, ?,HAMMERHEAD,TOWER, BLAKE,GREGOR,URICH, BEN,KOMODO,GENERAL OBSIDIAN,HELIX/RAFAEL CARAGO,WATSON, ANNA,KNIGHT, MISTY,OSBORN, NORMIE,FLYING FOX,DRY,SPINNERET,KANNOR, ORLANDO,MONGRAIN, ALISON,ANDROS,DUNHAM, LAURA,BOOMERANG/FRED MYERS,CRYSTAL [INHUMAN],CONNORS, MARTHA,HINDSIGHT LAD/CARLTO,GRIFFITH, D.W.,CARDINALE, CARLOS,GRANT, GLORIA GLORY,HAVERSHAW, ANDREA,OVERRIDE/DR. GREGORY,ROSEN, WALTER,CHASE, DETECTIVE SLO,FORTUNATO, GIACOMO J,MCBRIDE, BEATRICE,BUCKNER, GRANT,PRO, LE/,GAMBONNO, ERNESTO,JACK,LIPTON, TRENTON III,GAMBIT/REMY LEBEAU ,TIMESLIP/RINA PATEL,THOR/DR. DONALD BLAK,OSBORN, LIZ ALLAN,POWELL, AMY,LASHER/,VENOM/EDDIE BROCK,MURPHY, SEAN,HAWK,TILBY, TRISH/PATRICI,MEDEA,BARRON, RICK,FIRESTAR/ANGELICA JO,TOMBSTONE/LONNIE THO,HOLKAR, DR. SHYAM,PUMA/THOMAS FIREHEAR,LOOTER/NORTON G. FES,REINHOLDT,POWER, MARGARET,PUNISHER II/FRANK CA,HAVERSHAW, JASON,JOYSTICK/JANICE,LEWIS, SHIRLEY WASHI,SPIDER-MAN/PETER PAR,SHRIEK/SANDRA DEEL/F,JOHNSMEYER, JAMES,GYRICH, HENRY PETER,SMYTHE, ALISTAIR ALP,MORETTI,BRAMER,SHOCKER/HERMAN SCHUL,TANNEN, PAUL,LEEDS, BETTY BRANT,CARR, DAN,LEWIS, DEVON,BALDWIN, JUSTIN,ARMADA II/,TURBO II (A)/MICHIKO,WEYING, ANN,NOVA/RICHARD RIDER,STUNNER/ANGELINA BRA,KENNEDY, LOUISE,VULTURE/ADRIAN TOOME,BLACK PANTHER/T'CHAL,TRUTH II,WADE, AGENT JOE,DRAGON MAN,TAGAR,HARGROVE, ELIAS,SKULL-JACKET,ICEMAN/ROBERT BOBBY ,POISON/CECILIA CARDI,TRAINER, DR. SEWARD,HOBGOBLIN V/JASON PH,CHEN, DR.,NELSON, FRANKLIN FOG,SABRA/RUTH BAT-SERAP,VERMIN/EDWARD WHELAN,D.K./DAVID KALEN,NARDI,DAREDEVIL/MATT MURDO,SPIDERCIDE,HARROW, DR. JONAS,MACENDALE, KAREN,MYSTERIO/QUENTIN BEC,TRAVELLER, DR. JUDAS,WHITE, PROFESSOR,MACENDALE, JASON JR.,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,PURL, DR. NOAH,HOGAN, VIRGINIA PEPP,RHINO,THORPE, GAVIN,X-MAN/NATHAN GREY ,CARRION,BOONE,THOMPSON, EUGENE FLA,ANUBIA,GANNON, RICH,BLACK BOLT/BLACKANTO,CUSSLER, PHILLIP,MR. NACHT,SPEEDBALL II/DARRION,ELLIS, KEN,GREEN GOBLIN/NORMAN ,BRADLEY, CARRIE,EL TORO NEGRO/SERGIO,KAINE,LIZARD II,LOKI [ASGARDIAN],SANDMAN/WILLIAM BAKE,ANGEL IV,YIN, ANGELA,GAUNT/MENDEL STROMM,CYCLOPS/SCOTT SUMMER,JACKAL/MILES WARREN,WASP/JANET VAN DYNE ,SCOTT, PARIS,DR. OCTOPUS/OTTO OCT,STACY, ARTHUR,SPEEDBALL/ROBBIE BAL,LOCKER, MR.,WILD WHIP,JAMESON, J. JONAH,JAMESON, MARLA MADIS,CHAMELEON/DMITRI SME,JAMESON, COL. JOHN ,TSO, JASON,BALDWIN, MADELYNE MA,WATSON-PARKER, MARY ,SILVERMANE/SILVIO MA,GREER, GABRIELLE,MACINTOSH, ANN,BEAST/HENRY &HANK& P,SHE-HULK/JENNIFER WA,CAPUTO, DR. JULIA,WALTERS, BILLY,JUSTICE II/VANCE AST,CRUSHTACEAN,NAMORITA/NITA PRENTI,FORTUNATO,GENERAL ADMISSION,JARVIS, EDWIN ,COY, GENERAL NGUYEN ,SHELL/,RIGHT,HERCULES [GREEK GOD],RAVEN, HELEN,RAVEN, LT. JACOB,SPARROW,IRON FIST/DANIEL RAN,WILL O' THE WISP/JAC,CARRADINE, JESSICA J,DELILAH,GAMBONNO, LUIGI,TANNEN, VINCENT,VISION ,ANT-MAN/DR. HENRY J.,LEWIS, DET. GARON,KARLSON, KAREN,ADMIRAL PROTOCOL/,PORGA,TARANTULA/ANTON MIGU,HUMAN TORCH/JOHNNY S,BLACK WIDOW/NATASHA ,WRONG,CARNAGE/CLETUS KASAD,BEETLE/ABNER RONALD ,TENDRIL/RIVER VERYS,TORK, LT.,GEE/ALEX POWER,SILVER SABLE,PARKER, MAY,CELLANOS, MARCELLA,MASTER PROGRAMMER,SCRIER II/,TREVANE, DET. CONNOR,NOCTURNE II/ANGELA C,CREED, GRAYDON,GREEN GOBLIN IV/PHIL,IRON MAN V/TEEN TONY,COLDHEART,MOORE, TONI,MR. FANTASTIC/REED R,MARTINEZ, LINETTE,TYNE, ELIZABETH/JANI,CAPTAIN AMERICA,ELECTRO/MAX DILLON,SUB-MARINER/NAMOR MA,STACY, GWEN (CLONE),CANNONBALL/JACK PULV,HIGH EVOLUTIONARY/HE,BUZZARD,CARRION II/MALCOLM M,SCORPION/MACDONALD G,CHAKRA,KAFKA, DR. ASHLEY"
SPIDER-WOMAN DOPPELG,"PHARAOH RAMA-TUT,FIRESTAR/ANGELICA JO,WOLFSBANE DOPPELGANG,NAMORITA/NITA PRENTI,BLACK KNIGHT V/DANE ,LIVING TRIBUNAL,WOLVERINE/LOGAN ,HAVOK/ALEX SUMMERS ,AURORA/JEANNE-MARIE ,THING/BENJAMIN J. GR,BEAST DOPPELGANGER I,SHAMAN/MICHAEL TWOYO,IRON MAN DOPPELGANGE,HERCULES [GREEK GOD],STRONG GUY/GUIDO CAR,SCARLET WITCH/WANDA ,QUICKSILVER/PIETRO M,QUICKSILVER DOPPELGA,USAGENT DOPPELGANGER,BLACK KNIGHT V DOPPE,DAREDEVIL DOPPELGANG,PIP/PRINCE GOFERN,SPIDER-MAN/PETER PAR,NORTHSTAR/JEAN-PAUL ,DR. DRUID/ANTHONY LU,ETERNITY/ADAM QADMON,VISION ,ANT-MAN/DR. HENRY J.,SASQUATCH/WALTER LAN,FORGE,BLACK CAT/FELICIA HA,NAMORITA DOPPELGANGE,ANGEL/WARREN KENNETH,THANOS DOPPELGANGER,NOVA II/FRANKIE RAYE,MOON KNIGHT/MARC SPE,HARKNESS, AGATHA,HUMAN TORCH/JOHNNY S,ROGUE /,WONDER MAN/SIMON WIL,DR. DOOM/VICTOR VON ,PROFESSOR X/CHARLES ,SILVER SURFER/NORRIN,BLACK WIDOW/NATASHA ,MAGUS,USAGENT/CAPTAIN JOHN,FRENCHIE/JEAN-PAUL D,GAMORA,CRYSTAL [INHUMAN],THUNDERSTRIKE/ERIC K,WASP/JANET VAN DYNE ,SPEEDBALL DOPPELGANG,NOVA/RICHARD RIDER,PUCK/EUGENE MILTON J,NORTHSTAR DOPPELGANG,MOONDRAGON/HEATHER D,HULK/DR. ROBERT BRUC,SPEEDBALL/ROBBIE BAL,STORM/ORORO MUNROE S,CAPTAIN AMERICA,HUDSON, HEATHER,GALACTUS/GALAN,GAMBIT/REMY LEBEAU ,WILD CHILD/KYLE GIBN,ICEMAN/ROBERT BOBBY ,DR. STRANGE/STEPHEN ,PSYLOCKE/ELISABETH B,COLOSSUS II/PETER RA,LIVING LIGHTNING/MIG,DARKHAWK DOPPELGANGE,DAREDEVIL/MATT MURDO,WARLOCK II/ADAM WARL,MULTIPLE MAN/JAMES A,BEAST/HENRY &HANK& P,SPIDER-WOMAN II/JULI,MARVEL GIRL/JEAN GRE,HAWK,MULTIPLE MAN DOPPELG,SHE-HULK/JENNIFER WA,QUASAR III/WENDELL V"
